toidINS;sprincp;sprincp.raw;cconac;w;type;idINS
1976111298;27;27;9602A;1;comm;r200N2259600E3952200
1976411296;33;33;9602A;1;comm;r200N2259200E3952800
1976211297;100;100;9602A;1;comm;r200N2259400E3952400
1976511301;22;22;9602A;1;comm;r200N2260200E3953000
1958911565;50;50;9602A;1;comm;r200N2313000E3917800
1957011344;29;29;9602A;1;comm;r200N2268800E3914000
1957011344;42;42;9602A;1;comm;r200N2268800E3914000
1957011344;40;40;9602A;1;comm;r200N2268800E3914000
1956811343;17;17;9602A;1;comm;r200N2268600E3913600
1956811343;8;8;9602A;1;comm;r200N2268600E3913600
1985611350;60;60;9601B;1;comm;r200N2270000E3971200
1985411351;35;35;9602B;1;comm;r200N2270200E3970800
1985811351;69;69;9609Z;1;comm;r200N2270200E3971600
1985711351;27;27;9602B;1;comm;r200N2270200E3971400
1985011352;220;220;9603Z;1;comm;r200N2270400E3970000
1985111352;25;25;9603Z;1;comm;r200N2270400E3970200
1986311364;406;406;9609Z;1;comm;r200N2272800E3972600
1968311402;45;45;9601B;1;comm;r200N2280400E3936600
1968311401;60;60;9603Z;1;comm;r200N2280200E3936600
1968411405;97;97;9601B;1;comm;r200N2281000E3936800
1967311399;130;130;9604Z;1;comm;r200N2279800E3934600
1967511401;113;113;9602B;1;comm;r200N2280200E3935000
1985411349;30;30;9602A;1;comm;r200N2269800E3970800
1985311350;70;70;9602A;1;comm;r200N2270000E3970600
1968211401;31;31;9602A;1;comm;r200N2280200E3936400
1968311401;31;31;9602A;1;comm;r200N2280200E3936600
1968211408;47;47;9602A;1;comm;r200N2281600E3936400
1968411404;90;90;9602A;1;comm;r200N2280800E3936800
1972711260;189;189;9609Z;1;comm;r200N2252000E3945400
1972911260;36;36;9602B;1;comm;r200N2252000E3945800
1972811259;35;35;9602B;1;comm;r200N2251800E3945600
1973011256;25;25;9601B;1;comm;r200N2251200E3946000
1973011256;25;25;9609Z;1;comm;r200N2251200E3946000
1973011256;80;80;9602B;1;comm;r200N2251200E3946000
1972911258;110;110;9602B;1;comm;r200N2251600E3945800
1973011258;58;58;9602B;1;comm;r200N2251600E3946000
1972911257;45;45;9602B;1;comm;r200N2251400E3945800
1972911258;55;55;9602B;1;comm;r200N2251600E3945800
1972911258;18;18;9602B;1;comm;r200N2251600E3945800
1972911257;60;60;9602B;1;comm;r200N2251400E3945800
1972911257;100;100;9601B;1;comm;r200N2251400E3945800
1972811259;41;41;9602B;1;comm;r200N2251800E3945600
1972911259;22;22;9602B;1;comm;r200N2251800E3945800
1972911259;26;26;9602B;1;comm;r200N2251800E3945800
1972911258;20;20;9602B;1;comm;r200N2251600E3945800
1972911256;119;119;9602B;1;comm;r200N2251200E3945800
1972911256;22;22;9603Z;1;comm;r200N2251200E3945800
1972911256;13;13;9602B;1;comm;r200N2251200E3945800
1972911258;187;187;9601B;1;comm;r200N2251600E3945800
1973011258;62;62;9602B;1;comm;r200N2251600E3946000
1972911259;65;65;9602B;1;comm;r200N2251800E3945800
1973011258;155;155;9602B;1;comm;r200N2251600E3946000
1972811259;69;69;9602B;1;comm;r200N2251800E3945600
1972911260;28;28;9602B;1;comm;r200N2252000E3945800
1973011260;564;564;9602B;1;comm;r200N2252000E3946000
1973011260;70;70;9602B;1;comm;r200N2252000E3946000
1973011260;92;92;9602B;1;comm;r200N2252000E3946000
1972811261;33;33;9602B;1;comm;r200N2252200E3945600
1972811259;40;40;9602A;1;comm;r200N2251800E3945600
1972911259;44;44;9602A;1;comm;r200N2251800E3945800
1972911259;65;65;9602A;1;comm;r200N2251800E3945800
1972811259;42;42;9602A;1;comm;r200N2251800E3945600
1972811259;36;36;9602A;1;comm;r200N2251800E3945600
1973011256;25;25;9602A;1;comm;r200N2251200E3946000
1972911258;50;50;9602A;1;comm;r200N2251600E3945800
1973011258;33;33;9602A;1;comm;r200N2251600E3946000
1973011258;55;55;9602A;1;comm;r200N2251600E3946000
1972911258;57;57;9602A;1;comm;r200N2251600E3945800
1972911258;100;100;9602A;1;comm;r200N2251600E3945800
1973011259;44;44;9602A;1;comm;r200N2251800E3946000
1972911256;60;60;9602A;1;comm;r200N2251200E3945800
1973011258;81;81;9602A;1;comm;r200N2251600E3946000
1972911258;20;20;9602A;1;comm;r200N2251600E3945800
1972911257;49;49;9602A;1;comm;r200N2251400E3945800
1972811260;30;30;9602A;1;comm;r200N2252000E3945600
1973311258;33;33;9602A;1;comm;r200N2251600E3946600
1974311269;50;50;9603Z;1;comm;r200N2253800E3948600
1974311269;80;80;9603Z;1;comm;r200N2253800E3948600
1974211269;390;390;9603Z;1;comm;r200N2253800E3948400
1975311280;20;20;9602B;1;comm;r200N2256000E3950600
1974911278;52;52;9602A;1;comm;r200N2255600E3949800
1975111280;9;9;9602A;1;comm;r200N2256000E3950200
1975011282;20;20;9602A;1;comm;r200N2256400E3950000
1975511283;29;29;9602A;1;comm;r200N2256600E3951000
1975411280;80;80;9602A;1;comm;r200N2256000E3950800
1975311280;60;60;9602A;1;comm;r200N2256000E3950600
1923311442;17;17;9601B;1;comm;r200N2288400E3846600
1941511589;35;35;9601B;1;comm;r200N2317800E3883000
1941511589;46;46;9602B;1;comm;r200N2317800E3883000
1946411740;70;70;9603Z;1;comm;r200N2348000E3892800
1946311740;77;77;9602B;1;comm;r200N2348000E3892600
1946311740;41;41;9602B;1;comm;r200N2348000E3892600
1927511829;73;73;9602B;1;comm;r200N2365800E3855000
1927311821;146;146;9602B;1;comm;r200N2364200E3854600
1941511589;45;45;9602A;1;comm;r200N2317800E3883000
1941511589;60;60;9602A;1;comm;r200N2317800E3883000
1928811586;48;48;9602A;1;comm;r200N2317200E3857600
1913911731;491;491;9602A;1;comm;r200N2346200E3827800
1948111734;44;44;9602A;1;comm;r200N2346800E3896200
1946311740;21;21;9602A;1;comm;r200N2348000E3892600
1946411740;27;27;9602A;1;comm;r200N2348000E3892800
1946311740;35;35;9602A;1;comm;r200N2348000E3892600
1946211740;52;52;9602A;1;comm;r200N2348000E3892400
1922811829;15;15;9602A;1;comm;r200N2365800E3845600
1923811693;30;30;9602A;1;comm;r200N2338600E3847600
1923711692;45;45;9602A;1;comm;r200N2338400E3847400
1921711709;60;60;9602A;1;comm;r200N2341800E3843400
1927211823;22;22;9602A;1;comm;r200N2364600E3854400
1927111822;45;45;9602A;1;comm;r200N2364400E3854200
1927211823;15;15;9602A;1;comm;r200N2364600E3854400
1933211600;78;78;9604Z;1;comm;r200N2320000E3866400
1932611591;22;22;9609Z;1;comm;r200N2318200E3865200
1933311600;62;62;9602A;1;comm;r200N2320000E3866600
1933511601;59;59;9602A;1;comm;r200N2320200E3867000
2019011179;80;80;9601B;1;comm;r200N2235800E4038000
2019011179;47;47;9609Z;1;comm;r200N2235800E4038000
2019011179;20;20;9603Z;1;comm;r200N2235800E4038000
2019311182;31;31;9601B;1;comm;r200N2236400E4038600
2019011179;50;50;9601B;1;comm;r200N2235800E4038000
2018911179;30;30;9602B;1;comm;r200N2235800E4037800
2019011180;79;79;9603Z;1;comm;r200N2236000E4038000
2019311182;10;10;9601B;1;comm;r200N2236400E4038600
2019211179;76;76;9602B;1;comm;r200N2235800E4038400
2019011179;43;43;9602B;1;comm;r200N2235800E4038000
2019011179;80;80;9603Z;1;comm;r200N2235800E4038000
2019111179;58;58;9609Z;1;comm;r200N2235800E4038200
1988611217;23;23;9602A;1;comm;r200N2243400E3977200
2019011179;34;34;9602A;1;comm;r200N2235800E4038000
2019211179;37;37;9602A;1;comm;r200N2235800E4038400
2019011179;66;66;9602A;1;comm;r200N2235800E4038000
2019111179;42;42;9602A;1;comm;r200N2235800E4038200
2019011179;68;68;9602A;1;comm;r200N2235800E4038000
2019111180;60;60;9602A;1;comm;r200N2236000E4038200
2019211178;26;26;9602A;1;comm;r200N2235600E4038400
2019311182;30;30;9602A;1;comm;r200N2236400E4038600
2019011179;50;50;9602A;1;comm;r200N2235800E4038000
2019211179;60;60;9602A;1;comm;r200N2235800E4038400
2019111179;20;20;9602A;1;comm;r200N2235800E4038200
2029611318;65;65;9602B;1;comm;r200N2263600E4059200
2029211317;60;60;9601B;1;comm;r200N2263400E4058400
2029611316;38;38;9602B;1;comm;r200N2263200E4059200
2029711308;24;24;9601B;1;comm;r200N2261600E4059400
2029211314;67;67;9602B;1;comm;r200N2262800E4058400
2029411314;38;38;9601B;1;comm;r200N2262800E4058800
2029411314;20;20;9602B;1;comm;r200N2262800E4058800
2029411314;19;19;9609Z;1;comm;r200N2262800E4058800
2029611318;72;72;9601B;1;comm;r200N2263600E4059200
2029511314;103;103;9601B;1;comm;r200N2262800E4059000
2032711315;42;42;9601B;1;comm;r200N2263000E4065400
2032711315;33;33;9601B;1;comm;r200N2263000E4065400
2029311313;58;58;9609Z;1;comm;r200N2262600E4058600
2029211316;58;58;9603Z;1;comm;r200N2263200E4058400
2029211317;35;35;9609Z;1;comm;r200N2263400E4058400
2029311313;75;75;9602B;1;comm;r200N2262600E4058600
2030311321;550;550;9604Z;1;comm;r200N2264200E4060600
2030211317;226;226;9603Z;1;comm;r200N2263400E4060400
2029211316;38;38;9609Z;1;comm;r200N2263200E4058400
2030011321;80;80;9602B;1;comm;r200N2264200E4060000
2030011307;37;37;9602B;1;comm;r200N2261400E4060000
2030211331;55;55;9602B;1;comm;r200N2266200E4060400
2029611318;62;62;9602A;1;comm;r200N2263600E4059200
2029411316;19;19;9602A;1;comm;r200N2263200E4058800
2029211317;35;35;9602A;1;comm;r200N2263400E4058400
2030911310;29;29;9602A;1;comm;r200N2262000E4061800
2029711308;47;47;9602A;1;comm;r200N2261600E4059400
2029711308;34;34;9602A;1;comm;r200N2261600E4059400
2029611316;42;42;9602A;1;comm;r200N2263200E4059200
2029811312;25;25;9602A;1;comm;r200N2262400E4059600
2029411314;28;28;9602A;1;comm;r200N2262800E4058800
2030011330;24;24;9602A;1;comm;r200N2266000E4060000
2033011318;24;24;9602A;1;comm;r200N2263600E4066000
2029611316;43;43;9602A;1;comm;r200N2263200E4059200
2029111315;34;34;9602A;1;comm;r200N2263000E4058200
2029211316;40;40;9602A;1;comm;r200N2263200E4058400
2029511317;33;33;9602A;1;comm;r200N2263400E4059000
2029511317;11;11;9602A;1;comm;r200N2263400E4059000
2029511317;30;30;9602A;1;comm;r200N2263400E4059000
2029511317;18;18;9602A;1;comm;r200N2263400E4059000
2030911309;77;77;9602A;1;comm;r200N2261800E4061800
2029311315;55;55;9602A;1;comm;r200N2263000E4058600
2029411320;43;43;9602A;1;comm;r200N2264000E4058800
2029311316;85;85;9602A;1;comm;r200N2263200E4058600
2029211316;42;42;9602A;1;comm;r200N2263200E4058400
2029311316;43;43;9602A;1;comm;r200N2263200E4058600
2030011321;5;0;9602A;1;comm;r200N2264200E4060000
2030011321;5;0;9602A;1;comm;r200N2264200E4060000
2030011321;5;0;9602A;1;comm;r200N2264200E4060000
2030011321;5;0;9602A;1;comm;r200N2264200E4060000
1998011172;78;78;9602B;1;comm;r200N2234400E3996000
1997411171;5;0;9609Z;1;comm;r200N2234200E3994800
1997411171;5;0;9609Z;1;comm;r200N2234200E3994800
1997411171;120;120;9609Z;1;comm;r200N2234200E3994800
1997811171;700;700;9602B;1;comm;r200N2234200E3995600
1996711171;52;52;9602B;1;comm;r200N2234200E3993400
1996611171;31;31;9601B;1;comm;r200N2234200E3993200
1997511170;114;114;9602B;1;comm;r200N2234000E3995000
1997611169;82;82;9602B;1;comm;r200N2233800E3995200
1996711170;35;35;9609Z;1;comm;r200N2234000E3993400
1996611171;65;65;9602B;1;comm;r200N2234200E3993200
1996711171;20;20;9602B;1;comm;r200N2234200E3993400
1997111171;80;80;9604Z;1;comm;r200N2234200E3994200
1997111171;90;90;9604Z;1;comm;r200N2234200E3994200
1997211172;510;510;9602B;1;comm;r200N2234400E3994400
1997111173;23;23;9604Z;1;comm;r200N2234600E3994200
1996611171;19;19;9602B;1;comm;r200N2234200E3993200
1996911166;30;30;9602B;1;comm;r200N2233200E3993800
1997011171;184;184;9602B;1;comm;r200N2234200E3994000
1996611171;120;120;9603Z;1;comm;r200N2234200E3993200
1996611171;47;47;9602B;1;comm;r200N2234200E3993200
1997411170;24;24;9609Z;1;comm;r200N2234000E3994800
1997711171;53;53;9602B;1;comm;r200N2234200E3995400
1996911172;73;73;9609Z;1;comm;r200N2234400E3993800
1996611455;6;6;9602B;1;comm;r200N2291000E3993200
1998111472;19;19;9602B;1;comm;r200N2294400E3996200
2015711322;66;66;9602B;1;comm;r200N2264400E4031400
2015711322;36;36;9602B;1;comm;r200N2264400E4031400
2015811323;371;371;9603Z;1;comm;r200N2264600E4031600
2015811322;1040;1040;9603Z;1;comm;r200N2264400E4031600
1996811170;45;45;9602A;1;comm;r200N2234000E3993600
1998011172;61;61;9602A;1;comm;r200N2234400E3996000
1998011172;53;53;9602A;1;comm;r200N2234400E3996000
1998011172;87;87;9602A;1;comm;r200N2234400E3996000
1997111173;53;53;9602A;1;comm;r200N2234600E3994200
1996711171;24;24;9602A;1;comm;r200N2234200E3993400
1997411170;117;117;9602A;1;comm;r200N2234000E3994800
1996611170;25;25;9602A;1;comm;r200N2234000E3993200
1997111171;43;43;9602A;1;comm;r200N2234200E3994200
1997211168;25;25;9602A;1;comm;r200N2233600E3994400
1996611171;25;25;9602A;1;comm;r200N2234200E3993200
1997611170;49;49;9602A;1;comm;r200N2234000E3995200
1997611170;103;103;9602A;1;comm;r200N2234000E3995200
1997011167;68;68;9602A;1;comm;r200N2233400E3994000
1996711171;26;26;9602A;1;comm;r200N2234200E3993400
1996111449;35;35;9602A;1;comm;r200N2289800E3992200
2015611322;47;47;9602A;1;comm;r200N2264400E4031200
2015711322;25;25;9602A;1;comm;r200N2264400E4031400
2015711322;24;24;9602A;1;comm;r200N2264400E4031400
2015611322;59;59;9602A;1;comm;r200N2264400E4031200
1982911578;50;50;9602A;1;comm;r200N2315600E3965800
1990811631;15;15;9603Z;1;comm;r200N2326200E3981600
1990411626;28;28;9602B;1;comm;r200N2325200E3980800
1990811630;32;32;9602B;1;comm;r200N2326000E3981600
1984911678;69;69;9602B;1;comm;r200N2335600E3969800
1985011678;67;67;9601B;1;comm;r200N2335600E3970000
1985011678;12;12;9603Z;1;comm;r200N2335600E3970000
2026911850;18;18;9601B;1;comm;r200N2370000E4053800
2026811849;33;33;9609Z;1;comm;r200N2369800E4053600
2026811849;10;10;9609Z;1;comm;r200N2369800E4053600
2026811850;10;10;9609Z;1;comm;r200N2370000E4053600
2026911850;44;44;9602B;1;comm;r200N2370000E4053800
2026811849;28;28;9602B;1;comm;r200N2369800E4053600
2026811849;30;30;9602B;1;comm;r200N2369800E4053600
2027411851;150;150;9603Z;1;comm;r200N2370200E4054800
2014511615;22;22;9609Z;1;comm;r200N2323000E4029000
1985011678;84;84;9602A;1;comm;r200N2335600E3970000
1985011678;31;31;9602A;1;comm;r200N2335600E3970000
2026811850;48;48;9602A;1;comm;r200N2370000E4053600
2026811849;35;35;9602A;1;comm;r200N2369800E4053600
2026811849;25;25;9602A;1;comm;r200N2369800E4053600
2026811849;32;32;9602A;1;comm;r200N2369800E4053600
2026911850;16;16;9602A;1;comm;r200N2370000E4053800
2026111850;96;96;9602A;1;comm;r200N2370000E4052200
2001811673;50;50;9603Z;1;comm;r200N2334600E4003600
2001811673;180;180;9603Z;1;comm;r200N2334600E4003600
1990211619;50;50;9602B;1;comm;r200N2323800E3980400
1990311564;141;141;9603Z;1;comm;r200N2312800E3980600
1990911559;50;50;9609Z;1;comm;r200N2311800E3981800
1990511561;25;25;9604Z;1;comm;r200N2312200E3981000
1990511560;37;37;9609Z;1;comm;r200N2312000E3981000
1990511561;29;29;9602B;1;comm;r200N2312200E3981000
1990511561;25;25;9602B;1;comm;r200N2312200E3981000
1990511560;30;30;9602B;1;comm;r200N2312000E3981000
1990611559;25;25;9602B;1;comm;r200N2311800E3981200
1990511559;50;50;9603Z;1;comm;r200N2311800E3981000
1990511559;42;42;9602B;1;comm;r200N2311800E3981000
1990411558;90;90;9601B;1;comm;r200N2311600E3980800
1990511561;54;54;9602B;1;comm;r200N2312200E3981000
1990611559;57;57;9602B;1;comm;r200N2311800E3981200
1990611562;32;32;9601B;1;comm;r200N2312400E3981200
2001111672;40;40;9602A;1;comm;r200N2334400E4002200
2001111672;82;82;9602A;1;comm;r200N2334400E4002200
1990211619;17;17;9602A;1;comm;r200N2323800E3980400
1990211619;25;25;9602A;1;comm;r200N2323800E3980400
1990211619;70;70;9602A;1;comm;r200N2323800E3980400
1990611560;30;30;9602A;1;comm;r200N2312000E3981200
1990511561;22;22;9602A;1;comm;r200N2312200E3981000
1990511561;41;41;9602A;1;comm;r200N2312200E3981000
1990511560;30;30;9602A;1;comm;r200N2312000E3981000
1990511560;28;28;9602A;1;comm;r200N2312000E3981000
1990611560;83;83;9602A;1;comm;r200N2312000E3981200
1990611559;45;45;9602A;1;comm;r200N2311800E3981200
1990511559;56;56;9602A;1;comm;r200N2311800E3981000
1990511561;120;120;9602A;1;comm;r200N2312200E3981000
1990511561;73;73;9602A;1;comm;r200N2312200E3981000
1990611559;38;38;9602A;1;comm;r200N2311800E3981200
1990611559;28;28;9602A;1;comm;r200N2311800E3981200
1990511559;120;120;9602A;1;comm;r200N2311800E3981000
1990611559;45;45;9602A;1;comm;r200N2311800E3981200
1946911605;53;53;9602B;1;comm;r200N2321000E3893800
1957211596;60;60;9603Z;1;comm;r200N2319200E3914400
1957211596;50;50;9602B;1;comm;r200N2319200E3914400
1972011365;20;20;9602B;1;comm;r200N2273000E3944000
1972111367;40;40;9601B;1;comm;r200N2273400E3944200
1973111354;60;60;9602B;1;comm;r200N2270800E3946200
1972111365;85;85;9602B;1;comm;r200N2273000E3944200
1946911604;37;37;9602A;1;comm;r200N2320800E3893800
1957211596;50;50;9602A;1;comm;r200N2319200E3914400
1957211596;42;42;9602A;1;comm;r200N2319200E3914400
1957111596;64;64;9602A;1;comm;r200N2319200E3914200
1957111596;49;49;9602A;1;comm;r200N2319200E3914200
1972111367;25;25;9602A;1;comm;r200N2273400E3944200
1972111367;25;25;9602A;1;comm;r200N2273400E3944200
1972211342;74;74;9602A;1;comm;r200N2268400E3944400
1960011499;280;280;9602B;1;comm;r200N2299800E3920000
1959711502;45;45;9602B;1;comm;r200N2300400E3919400
1960211498;555;555;9603Z;1;comm;r200N2299600E3920400
1952811589;11;11;9602B;1;comm;r200N2317800E3905600
1952711588;37;37;9609Z;1;comm;r200N2317600E3905400
1952711589;35;35;9609Z;1;comm;r200N2317800E3905400
1952811588;30;30;9609Z;1;comm;r200N2317600E3905600
1952311588;159;159;9603Z;1;comm;r200N2317600E3904600
1952811589;75;75;9602B;1;comm;r200N2317800E3905600
1952811586;22;22;9602B;1;comm;r200N2317200E3905600
1965911418;24;24;9602B;1;comm;r200N2283600E3931800
1965911418;40;40;9603Z;1;comm;r200N2283600E3931800
1965911418;48;48;9602B;1;comm;r200N2283600E3931800
1965911418;75;75;9601B;1;comm;r200N2283600E3931800
1965511418;38;38;9602B;1;comm;r200N2283600E3931000
1955111370;56;56;9603Z;1;comm;r200N2274000E3910200
1955511362;30;30;9601B;1;comm;r200N2272400E3911000
1955511372;52;52;9602B;1;comm;r200N2274400E3911000
1955511361;47;47;9602B;1;comm;r200N2272200E3911000
1952711589;27;27;9602A;1;comm;r200N2317800E3905400
1952811589;38;38;9602A;1;comm;r200N2317800E3905600
1952711595;165;165;9602A;1;comm;r200N2319000E3905400
1952611588;70;70;9602A;1;comm;r200N2317600E3905200
1952811589;37;37;9602A;1;comm;r200N2317800E3905600
1966011418;38;38;9602A;1;comm;r200N2283600E3932000
1965911418;50;50;9602A;1;comm;r200N2283600E3931800
1965511418;38;38;9602A;1;comm;r200N2283600E3931000
1965911418;40;40;9602A;1;comm;r200N2283600E3931800
1965411418;100;100;9602A;1;comm;r200N2283600E3930800
1947011529;25;25;9602A;1;comm;r200N2305800E3894000
1947011529;46;46;9602A;1;comm;r200N2305800E3894000
1947011529;60;60;9602A;1;comm;r200N2305800E3894000
1947011529;25;25;9602A;1;comm;r200N2305800E3894000
1955411367;45;45;9602A;1;comm;r200N2273400E3910800
1955511362;46;46;9602A;1;comm;r200N2272400E3911000
1955511360;35;35;9602A;1;comm;r200N2272000E3911000
1955511361;48;48;9602A;1;comm;r200N2272200E3911000
1957011396;80;80;9602B;1;comm;r200N2279200E3914000
1957411404;75;75;9602B;1;comm;r200N2280800E3914800
1956611410;225;225;9602B;1;comm;r200N2282000E3913200
1956211414;50;50;9602B;1;comm;r200N2282800E3912400
1957011393;27;27;9602B;1;comm;r200N2278600E3914000
1957211403;82;82;9602B;1;comm;r200N2280600E3914400
1957011395;81;81;9602B;1;comm;r200N2279000E3914000
1957511403;92;92;9602B;1;comm;r200N2280600E3915000
1957511400;50;50;9602B;1;comm;r200N2280000E3915000
1956511407;101;101;9604Z;1;comm;r200N2281400E3913000
1957411403;60;60;9602B;1;comm;r200N2280600E3914800
1957211406;23;23;9602B;1;comm;r200N2281200E3914400
1956511411;48;48;9609Z;1;comm;r200N2282200E3913000
1984111455;60;60;9602B;1;comm;r200N2291000E3968200
1962111504;15;15;9602B;1;comm;r200N2300800E3924200
1957011395;60;60;9602A;1;comm;r200N2279000E3914000
1957011395;6;6;9602A;1;comm;r200N2279000E3914000
1957011395;75;75;9602A;1;comm;r200N2279000E3914000
1957011395;21;21;9602A;1;comm;r200N2279000E3914000
1957411404;40;40;9602A;1;comm;r200N2280800E3914800
1957511403;125;125;9602A;1;comm;r200N2280600E3915000
1957611404;37;37;9602A;1;comm;r200N2280800E3915200
1956611410;85;85;9602A;1;comm;r200N2282000E3913200
1957511404;50;50;9602A;1;comm;r200N2280800E3915000
1955811450;42;42;9602A;1;comm;r200N2290000E3911600
1957511403;44;44;9602A;1;comm;r200N2280600E3915000
1955711449;50;50;9602A;1;comm;r200N2289800E3911400
1957011393;70;70;9602A;1;comm;r200N2278600E3914000
1957011393;32;32;9602A;1;comm;r200N2278600E3914000
1957511403;35;35;9602A;1;comm;r200N2280600E3915000
1957411402;46;46;9602A;1;comm;r200N2280400E3914800
1956411407;100;100;9602A;1;comm;r200N2281400E3912800
1957511403;35;35;9602A;1;comm;r200N2280600E3915000
1957411403;79;79;9602A;1;comm;r200N2280600E3914800
1984311455;46;46;9602A;1;comm;r200N2291000E3968600
1984211455;42;42;9602A;1;comm;r200N2291000E3968400
1984111455;34;34;9602A;1;comm;r200N2291000E3968200
1984211455;70;70;9602A;1;comm;r200N2291000E3968400
1962011505;10;10;9602A;1;comm;r200N2301000E3924000
1962111505;12;12;9602A;1;comm;r200N2301000E3924200
1975111348;23;23;9602B;1;comm;r200N2269600E3950200
1975111348;32;32;9601B;1;comm;r200N2269600E3950200
1975011348;83;83;9602B;1;comm;r200N2269600E3950000
1945511571;54;54;9602B;1;comm;r200N2314200E3891000
1945211575;35;35;9609Z;1;comm;r200N2315000E3890400
1945211574;60;60;9602B;1;comm;r200N2314800E3890400
1945211574;25;25;9602B;1;comm;r200N2314800E3890400
1945311574;40;40;9602B;1;comm;r200N2314800E3890600
1945111574;70;70;9602B;1;comm;r200N2314800E3890200
1945211573;71;71;9601B;1;comm;r200N2314600E3890400
1946411568;700;700;9601B;1;comm;r200N2313600E3892800
