IRIS;km_pa;f_i;co2_i;n;snv;ind;tx;prix;dens
132110101;4296.381509406287;718.3736340215049;594.8389536305631;35;29650.20277920741;1943;0.03732851618443078;6114.535666218035;5.131240243010749
132110201;3723.245452367851;781.4519475585188;512.9981550849061;16;23562.723310410245;2108.5;0.008498263608888168;4447.872340425532;12.210186680601856
132110301;4493.0006980052995;1687.3578164479597;1431.9554973337436;60;28387.645561029007;4567.5;0.025739932311418023;5397.953890489914;7.030657568533165
132110401;5571.342135270372;577.8173221752899;627.5867785408418;27;29502.901989730428;1558;0.025887210465061594;5870.926049300467;5.350160390511943
132110501;4223.903013608002;1007.8786262213841;719.5171826763831;18;20991.04357418643;2719.5;0.01600671731774339;3783.2075471698113;13.99831425307478
132110502;6964.537667533033;23.748676015428092;33.39059462725975;4;22076.0609375;64;0.0027957914421397057;4057.1428571428573;1.4842922509642558
132110601;1803.7101843029234;1155.8447661005303;231.99198655341849;2;13576.270863366972;3121.5;NA;2423.2876712328766;144.48059576256628
132110602;3005.6023367244366;263.7464784095687;97.89735977125736;5;13804.941772151898;711;NA;2865.8536585365855;13.187323920478434
132110603;2831.8902969497217;691.6591982699689;313.42665222528325;4;20780.71374966497;1865.5;0.009005733576793018;2604.5535714285716;43.228699891873056
132110604;2817.4580043733313;760.7510621261755;350.3619568638514;7;21448.23312226011;2053;-0.007683562706243707;3470.5401234567903;27.169680790220553
132110605;2130.9227298322076;599.5626443869971;191.32816524791295;4;19265.326885043265;1618;-0.0025356639510010215;1955.1101846337106;37.47266527418732
132110606;3055.0728892295165;797.9215903427482;395.11310085034893;13;18873.036232892602;2155.5;-0.0056325965662543664;2149.1169354838707;15.344645968129775
132110607;2988.003368616429;438.78454778174;210.67616310371514;3;22731.014195183776;1183.5;-0.002825325690813174;2773.1100478468898;36.56537898181166
132110608;3019.5904582391886;1177.7308749709423;566.1186769499841;5;20345.0682651622;3190.5;0.008961681748635764;2639.1859317153435;58.88654374854712
132110609;2991.6266240537097;542.5108063010925;266.93346279253655;5;20137.414339364972;1464.5;9.941740107073382e-4;3862.299465240642;27.12554031505463
132110701;3415.949036825814;844.6268136878688;452.0068210711393;10;19526.034481245886;2279.5;-0.0034854575058795856;2869.7018012008007;21.115670342196722
132110702;3000.570540043786;464.67219808949113;194.45158910538524;6;18718.846025437204;1258;0.021512732550448277;2224.223163841808;19.361341587062128
132110703;3401.705800107253;515.2391125841349;276.4081653191926;6;20548.927272727273;1391.5;0.009298007163190292;4223.780487804878;21.468296357672287
132110704;3484.5270685393793;1415.306134276629;840.8572774434837;37;20198.982923640167;3824;0.021453265250594544;3799.7409554140127;9.5628792856529
132110705;3520.0168780670706;336.7615349462045;162.9507122206161;12;19090.860358890703;919.5;0.013163822860763341;2643.395657418577;7.01586531137926
132110706;5109.452699839456;97.79208720317291;77.11144349373542;8;22509.955765595463;264.5;9.846148783478892e-4;2714.285714285714;3.0560027250991535
132110801;4573.486646581982;873.7604128762878;777.9936385219462;41;27172.255211864405;2360;0.023447190339108248;5156.693430656935;5.32780739558712
132110802;4617.475499001928;205.68786418885418;181.46028722338792;23;24676.038612099645;562;0.02176043678640438;5995.942275042445;2.235737654226676
132110901;5986.878592268633;311.3309773101751;364.1485279479214;31;30003.35935828877;841.5;0.045536618269705675;6660.880829015544;2.510733687985283
132111001;3323.862931558421;479.3894345603194;242.1842830082997;5;18887.889559164734;1293;0.011406631691631475;3719.7901049475263;23.96947172801597
132111002;3430.5115697866513;576.1441846384762;326.34375771935936;5;18016.24827808175;1553.5;0.010926104753824939;3711.4349775784754;28.80720923192381
132111003;2906.9202948447905;1438.4691730017137;674.4932794390461;7;19505.76405565576;3881;0.005796488197492344;2447.2549019607845;51.37389903577549
132111004;4029.601549844544;184.20141723297598;134.87179709412314;7;23787.03947633434;496.5;0.012132253347768795;2628.6936936936936;6.578622044034856
132111005;3550.9839201923005;485.47473659860555;233.36196765677025;3;13690.002358311147;1314.5;NA;2452.830188679245;40.45622804988379
132111101;3283.185448728254;1146.7439520471958;666.6669507634929;40;26837.102991315536;3109;0.013905313056190138;4766.280991735537;7.167149700294974
132111102;4207.459984528993;106.29456247889811;72.27637196168186;9;24180.33801369863;292;0.008904077433031787;2395.8333333333335;2.9526267355249476
132120101;3881.3606261500922;1876.7670138040232;1270.754755098578;34;23838.89097583359;4903.5;0.0069375439715644305;4583.865448188175;13.799757454441346
132120102;3183.7899740068506;945.5920915822446;468.41561902637915;7;19952.335826930852;2473;0.004676875970530903;2475.531263664189;33.77114612793731
132120103;3139.11570341718;1029.8609471273473;496.2949104399561;9;18520.42715637173;2695.5;0.01807037357603347;3292.5810473815463;28.607248531315204
132120201;3271.403298228789;1656.2204823725642;894.3732556362844;16;23674.17425970734;4339.5;0.01360719120808418;3731.0016561775424;25.878445037071316
132120202;3422.340558601967;1542.5768082076202;926.4362945947821;14;24857.619727306228;4070.5;0.02641514203370643;3502.8277446197994;27.54601443227893
132120301;3225.781658468585;529.5140261046533;287.5760264998422;8;25589.585476878612;1384;0.01882479235811374;4022.739244951712;16.547313315770417
132120302;3190.894919773959;828.2189551764137;451.2129098546682;9;27469.606137517305;2167;0.041227084637716294;4075.3251833740833;23.006082088233715
132120303;3933.404697808121;1121.2263775081638;791.3159131184186;21;28303.671961820353;2933.5;0.008457089791037653;4518.809910641755;13.347933065573377
132120304;3484.868986492184;1057.086297438092;608.2433334099896;9;18841.12049756625;2773.5;0.015631712080480087;2495.337868480726;29.363508262169223
132120305;3953.5019645415864;832.4160198903528;572.7983249108516;10;25232.537385321102;2180;0.024140057119065528;4074.29706601467;20.810400497258822
132120401;3558.9607946961924;718.6716975936018;447.4363709084345;11;27386.695716945997;1879.5;0.01785011693903593;4147.145514950166;16.333447672581862
132120402;2884.2049212023267;783.0929224399966;352.26195383136877;7;26436.998203447438;2059.5;0.03140050800344296;5050.060999606454;27.96760437285702
132120403;3039.3907248014693;668.9340564632934;347.21044861888333;9;30048.703599999997;1750;0.0020687510015677812;5375.165757448594;18.581501568424816
132120404;2130.5038587370595;1257.7372826552732;376.7320416130427;6;20291.60054586808;3297.5;0.012646623808495239;3172.686116700201;52.40572011063638
132120405;2303.660841600682;490.6737131192689;164.0919694217574;4;24286.635349200154;1281.5;-0.002561734199167165;2966.699685534591;30.667107069954305
132120406;2809.25124746414;769.2732599272299;347.97913765118307;9;27812.58564331843;2013;0.026534699541862716;5189.850706119704;21.368701664645275
132120501;2820.1883667073575;1596.7510103564184;744.6874051820786;26;23357.36081759503;4183;0.008804728852497057;3489.839287765652;15.353375099580948
132120601;3244.749780393005;821.3005759231819;471.4512888487279;6;23588.098834498833;2145;0.01889605081124368;3153.6436950146626;34.220857330132574
132120602;3808.834710060622;1041.6054846990244;706.7173056829339;16;26846.412025664526;2727.5;0.020287575941555946;4310.867739678097;16.275085698422256
132120603;3976.6232422305034;867.8451143734013;617.6275481863486;14;27732.959929468812;2268.5;0.016748412467712193;5172.21059308595;15.497234185239309
132120604;3926.6622079074627;956.223976012616;657.7527127281712;15;25804.037632473504;2500.5;0.018083386972186588;3981.499628252788;15.937066266876935
132120701;3994.9589118279855;1276.7050134634285;926.356939736956;51;26906.75718973747;3352;0.018361136031778358;4817.064833005894;6.258357909134453
132120702;4088.5145457267704;1127.884499492936;850.5865497091262;31;28342.508591764104;2950.5;0.006713464995157015;4446.953594176524;9.095842737846256
132130102;2766.98199664462;1248.7903445094146;538.3349558629806;35;24166.004704911265;3634.5;0.01610937576308258;4545.163247164337;8.919931032210103
132130103;3033.922044125054;1135.463909181759;552.6566503973249;31;25028.89508295626;3315;0.013638654051965071;4149.109911678116;9.156967009530314
132130201;3196.918948748014;1234.3371742760055;668.007057094079;18;22700.61822488505;3588.5;-0.0013093044616715455;3476.5881367292227;17.14357186494452
132130202;3011.1530159407675;1198.1518246574396;574.9829434733441;13;17744.777267508613;3484;0.0020899565172662893;3588.49544849197;23.041381243412303
132130301;2552.839676267689;795.0623829849854;245.80009382712373;6;12766.389795918367;2303;NA;2285.714285714286;33.12759929104106
132130302;2257.3089547195473;1153.1451792606013;374.4941275295;7;17837.03143792795;3359;-0.016808054195828315;2292.740243902439;41.18375640216433
132130303;2685.618784653065;1072.230789080542;421.4729646994006;14;17892.975817831943;3118;1.321581073734368e-4;2597.0602645761883;19.146978376438252
132130304;2331.985284869652;434.72961262130735;118.53740713435441;1;12521.457597454255;1257;NA;NA;108.68240315532684
132130401;5003.12503763592;513.0190116109648;488.74749478924673;32;29303.620202020204;1485;0.02659050026746801;5529.792919171677;4.007961028210662
132130501;4606.910039128959;594.672082085105;535.3780350664906;30;27809.634764944865;1723;0.024012482458593443;4467.113395638629;4.955600684042541
132130601;3353.0480831911423;785.4471746745717;415.1137691875538;12;19718.169017798285;2275.5;0.00756354214374011;3077.3130193905818;16.363482805720242
132130602;3621.014732451328;897.7856001857101;525.0233117910102;15;20673.1626494591;2634.5;0.020036261971702496;4197.741496598639;14.963093336428502
132130603;3692.8634889871496;669.1669755078667;393.94758990491863;14;19529.78586481624;1945.5;0.026487688648821006;3220.0806451612902;11.94941027692619
132130604;3948.0270569853938;621.9863551480771;420.30272653102804;8;19310.559855635755;1801;0.02622920433365583;2501.1881510416665;19.43707359837741
132130605;3603.196098299888;929.8045798211713;592.4369328455624;17;24398.64557103064;2692.5;0.010415721103818942;3834.8787735849055;13.673596762076048
132130607;3515.60061238073;878.8505434878567;534.1220338687425;9;19166.61856357928;2548;0.00507309640410214;3380.9589480436175;24.412515096884906
132130701;4289.670334758654;897.2136389157877;713.7663936444628;33;27118.917831832983;2610.5;0.011031004118870591;4029.5812941816203;6.7970730220893
132130802;2221.2133750794465;484.00546640318385;127.81539104523533;3;14125.41894662425;1414.5;0.06592116435714734;3236.220472440945;40.33378886693198
132130803;2197.7763227231485;717.2082115632908;176.70014428446754;6;14907.424459394522;2081;-0.005262396828517479;3618.801089918256;29.88367548180378
132130804;2487.2673196162;994.0476911510799;359.81051162064745;10;18570.788937055662;2883.5;0.0038531053606876142;2532.6266195524145;24.851192278777
132130805;3191.3679816895265;1024.1951104412956;514.7007179926859;13;17585.37735595498;2976.5;6.168802984325428e-4;2160.2185350060704;19.696059816178764
132130806;2829.2447281003524;1285.9902144820633;413.0172578177539;6;12897.639107332625;3764;NA;4218.75;53.5829256034193
132130901;2678.867242487591;198.34605189991444;61.99967606564356;1;12737.975605536332;578;NA;NA;49.58651297497861
132130902;3056.1042058456637;990.0656217397533;437.4634555091643;13;15453.732185706833;2875.5;0.008338880044817865;2778.3502538071066;19.039723494995258
132130903;3070.5308347029254;686.3722334632226;346.0824262335061;10;21390.745030120484;1992;0.012867490515301894;2758.057894736842;17.159305836580568
132130904;2981.438434192884;945.1453373552287;483.48705852573534;9;20359.745461187213;2737.5;0.013857125120604552;2587.1139657444005;26.25403714875635
132131001;2277.294383744944;750.6111145507645;201.49285454091378;5;12959.559540229886;2175;-0.025374100034512348;984.9232081911263;37.53055572753822
132131002;2440.3496003963423;1184.996200194465;424.5935717877299;8;19144.376169718103;3441;-0.011357572270893623;1776.004059539919;37.03113125607703
132131003;2446.5629974891817;628.759783637156;226.24606380240866;7;21444.380806142035;1823.5;-0.00725878953922765;3273.5798499464095;22.455706558469856
132131004;2358.340235815839;782.8000081601818;257.2195455471626;8;18699.005900216922;2305;-0.003669814604789323;2483.2734478203433;24.462500255005683
132131005;2743.6365921707666;633.530647076138;273.8498885682309;7;21549.987033505855;1835.5;0.004274810799324014;2605.8215661103977;22.626094538433502
132131006;2125.082487053873;880.265442021896;210.2137192901193;4;15189.32513222331;2552.5;-0.02504352477120575;2043.557268722467;55.0165901263685
132131101;3369.7776558880223;796.807330436215;448.7782258582124;12;21682.024610726643;2312;-0.002787443371522591;2777.6176470588234;16.600152717421146
132131102;2572.774957692497;631.4657408247439;213.43968422826754;5;17182.416616561903;1829.5;-0.01277778206922553;3093.743641912513;31.573287041237194
132131103;3277.500509735017;1273.316683915542;747.5080235298715;47;26359.70346789488;3691;0.024288262236968894;4174.788914702954;6.772961084657138
132140101;2463.2270258526064;886.4052405546338;293.72337439818756;9;14210.22375516956;3022.5;-8.694647436929825e-4;2902.464228934817;24.62236779318427
132140102;2608.328048552565;217.56927564054635;71.16124087452249;2;15619.394729729729;740;-0.03226748874106966;1065.3947368421052;27.196159455068294
132140103;2413.7837631623165;300.87228963292364;91.09766837748946;9;13463.723703344644;1031.5;NA;4523.809523809524;8.357563600914546
132140201;2275.8745756119574;848.1272910893214;223.8327704437811;5;14640.55088326983;2887;0.010612573982709428;1935.6154618473895;42.40636455446607
132140202;1994.2287742145525;790.3812148918902;203.80238364038223;5;16675.023479228486;2696;-0.02866442998734242;1788.8457899716177;39.51906074459451
132140203;2268.962384308669;682.8061980196061;131.24628864447808;3;12390.392884533447;2347;-0.04379622980019415;731.1693002257337;56.90051650163384
132140204;1927.2117916717707;378.168710482203;87.87677491387339;2;17890.783210260397;1286.5;-0.03511544377446807;2039.5487510072521;47.27108881027537
132140205;2249.457348978838;531.1272336218982;160.59425726091553;6;17969.705391208183;1808.5;-0.03367079612789192;1970.3961796957906;22.130301400912423
132140301;2036.6550653970912;836.8034744526062;188.0245423251428;9;14335.475839044104;2845.5;-1.7992714552728106e-4;1569.3108974358975;23.244540957016838
132140302;1760.0328306539154;649.947116203746;113.84997225595251;9;13654.967203579417;2235;-0.011054877583846712;1291.3245283018869;18.054086561215165
132140303;1737.887258745629;758.336623890627;149.40524804252726;5;14921.944698864729;2598.5;-0.011513533088950867;1381.1002386634846;37.916831194531355
132140401;5072.708091184815;761.7093790648;724.8079922303674;21;24810.558230293664;2588;0.03255594931783823;3546.1132289336315;9.067968798390476
132140402;3974.81448921306;836.6867030224948;559.8663319356807;22;21648.18576187971;2851.5;-0.014755511941403454;3041.728138847858;9.507803443437442
132140403;3623.9673616322866;327.460363123562;173.28051230617652;3;16306.20260089686;1115;-0.01386856917050272;2408.7899543378994;27.288363593630166
132140404;2962.041681428318;945.9749334621131;389.3113811936798;10;16543.81436343852;3216.5;-0.036261528575248114;2017.519042437432;23.649373336552827
132140405;7762.940796631619;3.360825739486909;5.2315993618966266;1;25850.066666666666;12;NA;NA;0.8402064348717273
132140501;2669.2728583775215;173.13506759507152;48.25280388172885;1;12974.983375314861;595.5;NA;4565.217391304348;43.28376689876788
132140502;2833.422392681721;811.6341847714273;369.3996883624996;13;18126.99474352003;2758.5;-0.0014144776500445433;2130.786397557666;15.608349707142834
132140503;3143.9041050572605;480.3105350965558;190.1505343913426;7;12752.75569044006;1647.5;-0.02488670187446096;896.5217391304348;17.153947682019847
132140504;2350.2009034733915;725.6411238763085;171.36551584216576;3;12264.29296574093;2466.5;-0.03894793933127194;598.8612836438923;60.47009365635904
132140505;2366.511461879425;762.6576235487269;222.55383008724235;5;13001.160784313724;2601;NA;1803.27868852459;38.132881177436346
132140506;2376.309016500716;448.3805204982095;127.93473281978012;4;13883.420157583716;1523;NA;NA;28.023782531138092
132140507;2977.6750003595994;504.7866505288625;209.01845309531595;8;16643.673140857394;1714.5;-0.016187456723598226;2116.935483870968;15.774582829026953
132140601;3321.497452962103;620.2368996660231;348.22785022753186;20;16283.324650722236;2111.5;-0.007296819737683591;3549.822732012513;7.752961245825289
132140602;2862.9244362303352;688.7710657193978;282.2576312696158;13;16168.004470938897;2348.5;0.008667515637532874;1978.2349246231156;13.245597417680727
132140701;3717.452201981501;1442.7374918148207;931.4477755126776;43;20585.700652262534;4906;0.01758389162947349;3157.332619557459;8.38800867334198
132140702;3505.589382742966;102.05860583028712;42.28964376657633;5;15975.804011461318;349;NA;3583.108108108108;5.102930291514356
132150101;2908.0923469688337;480.20922513939126;153.62956868958054;5;13182.438821879383;1782.5;NA;3365.3846153846152;24.010461256969563
132150102;2898.4683363496947;695.8898945047041;269.593303587496;3;15367.775082476228;2576.5;-0.006770564219345743;1437.0136778115502;57.990824542058675
132150103;4557.784496352835;603.8559181192877;491.0254831380628;21;20135.937757847536;2230;-0.011385429097584887;2387.6975414522585;7.18876092999152
132150104;6883.266747839317;18.62445132120667;26.012746417972103;5;23572.168493150686;73;NA;3232.0967741935483;0.9312225660603336
132150201;5397.715653946032;282.341479889552;237.8840765743286;6;14266.218898385565;1053;-0.006562028603266601;3132.2115384615386;11.764228328731331
132150202;5798.879794968722;402.778261515175;442.0647232323948;19;20856.356071308444;1486.5;0.022301737810822786;2992.199074074074;5.2997139673049345
132150301;1575.9393139694596;685.0226040342951;93.40026304643393;4;12822.226182102384;2559;-0.014427540596331445;1453.125;42.813912752143445
132150302;1775.202561329612;651.3231373562777;105.55485683149152;8;13660.606017191976;2443;-0.02738851185455482;1375.2348336594912;20.353848042383678
132150303;2048.0263338163168;672.7043408780518;174.45144614380317;6;15371.38985276562;2513;0.013326159682526484;1219.5618153364633;28.02934753658549
132150304;1937.3326716882584;127.3233043465888;29.679076117511745;4;13145.249576271186;472;NA;1855.855855855856;7.9577065216618
132150401;3009.974841019346;895.4851249270276;349.15594240640036;10;14732.453387533875;3321;-0.021183778649676466;1138.5692464358451;22.387128123175692
132150402;2633.765405770932;566.0667844434229;204.63801288146968;7;16041.92312111058;2089;-0.020345153770802482;1932.534611288605;20.21667087297939
132150501;2001.061348853583;129.0711629411156;28.06383507337828;5;12070.76300102775;486.5;-0.03293747938117453;1801.7857142857142;6.45355814705578
132150502;1745.0366069580068;575.3386312636062;110.83904710534095;11;11606.189805375348;2158;-0.016189454271276826;1097.1830985915492;13.075877983263778
132150601;2304.6786870474693;636.4459081934134;230.00407669334683;7;17851.716245487365;2354.5;0.0019343934201856428;2894.3781942078363;22.73021100690762
132150602;2643.114999504292;585.5034986984273;216.1536530663667;8;14324.782426199263;2168;-0.06403139718740247;914.4037066881547;18.296984334325852
132150603;2888.6308920794013;445.73218491801697;216.79942845507628;4;17453.27532704594;1643.5;0.00507452789037055;2107.5207972270364;27.85826155737606
132150604;4684.779247219096;11.335674976303741;6.50425957444432;5;14703.707142857145;42;NA;NA;0.5667837488151871
132150701;5025.128760430945;659.9094862066817;489.7420031389835;9;14049.228104575162;2448;0.009630610873592849;2816.820276497696;18.33081906129671
132150702;4847.814551875764;428.36045335734246;236.45909074040466;6;13524.10022144891;1580.5;-0.02281583623217498;1432.6315789473683;17.8483522232226
132150703;5137.731481034089;927.0344250434998;832.1210688029571;18;15768.061441731248;3419.5;-0.004547387038120521;1416.9527458492976;12.875478125604163
132150705;4897.55085735423;772.6916289359671;649.0993164017983;15;17804.77736970969;2859;0.006105727576783737;2821.8367346938776;12.87819381559945
132150706;6238.008294134665;38.376050599958006;44.255033670193505;5;23181.05512367491;141.5;NA;1030.2439024390244;1.9188025299979004
132150801;4598.711388820989;221.89419298810142;171.14384790680617;5;16768.619744058502;820.5;-0.0031321409152127444;1994.8006932409012;11.094709649405072
132150802;4911.8280972290295;846.0182223322884;726.437070149212;21;18690.76169940904;3130.5;-0.00325103616816802;2975.214519170333;10.071645503955812
132150803;4127.316502108257;759.3210444737309;476.09220711697293;15;17125.498935037274;2817;-0.0014509959631908709;2590.4761904761904;12.65535074122885
132150901;2294.363895059272;1179.6317666883992;361.8825454951736;16;15043.59098070556;4379.5;-0.021873660511535054;1687.9446640316205;18.431746354506238
132150902;2657.302256377511;688.798889066942;220.7778597602041;8;13457.256179775282;2581;-0.0037920560476223386;1908.3951965065503;21.52496528334194
132150903;2608.9220551537796;718.2777004180496;272.23174802709684;12;15826.935587521017;2676.5;-0.00927499777457852;1918.612824074074;14.964118758709365
132151001;3766.086203532695;575.9616811706176;277.3292628644388;5;12874.066044340723;2142.5;NA;2777.777777777778;28.79808405853088
132151002;3044.159562776537;1061.0734634572054;365.78175850803837;4;12447.170078342178;3957;0.003411327836750022;2580.916030534351;66.31709146607534
132151003;4952.972527168223;576.8769138017484;516.7797367538634;22;23282.635467980297;2131.5;0.021579318299494554;3457.502487562189;6.555419475019868
132151101;3459.2046209339746;586.2123064243196;278.4994105969069;4;13821.961378353377;2162;-7.273382989925192e-4;1491.6323529411766;36.63826915151998
132151102;4510.952031093416;1038.1775366798847;781.1122352983515;19;17758.57440206852;3867.5;-0.01072137587409494;2303.588;13.660230745787956
132160101;5697.520109726382;509.0545791167654;510.4879195072803;23;22250.58069705094;1678.5;0.038290162305241404;3965.501519756839;5.533201946921363
132160102;5162.337590164868;438.6856164263398;377.2133570715877;7;21951.681833850398;1450.5;0.016880178728595263;3238.6363636363635;15.667343443797849
132160103;4186.500299877274;588.1456609429409;387.6369231449323;5;19563.011646482864;1940.5;0.006594806854077762;3337.008733624454;29.407283047147047
132160104;4585.435310194996;98.8994181479951;76.87889009059299;5;23158.170290964776;326.5;0.030251929182028903;3751.295336787565;4.944970907399756
132160105;6768.742325662675;145.7869188009481;197.63173621305924;11;24585.21349948079;481.5;0.0289080819354961;5967.741935483871;3.313339063657911
132160201;6046.598671269181;333.4292591539163;339.9190529500824;18;20438.24841915086;1107;0.028314748138418278;3770.673076923077;4.630961932693282
132160301;3205.941638785218;749.8636100258512;364.6970404158885;11;17979.77215599111;2474.5;0.02098103579802868;2847.2593116454505;17.042354773314802
132160302;3198.6583693699963;527.4963777457219;228.11164919037793;16;14223.036839080462;1740;NA;4980.582524271845;8.242130902276905
132160401;3879.1764117349967;774.1651197119247;466.9658757099155;13;19929.982024228215;2559;0.01435066261004514;3318.910636615263;14.88779076369086
132160403;3942.3666272385453;925.7743503371042;610.5171267789196;23;18516.44219794554;3066.5;-0.0016508756986414186;3844.2850122850123;10.062764677577219
831200000;7929.239054085115;2462.3220989447086;4084.3406615831004;171;24680.774536182187;5686.5;0.015396115433988555;4226.986177203717;3.599886109568287
840890101;4765.80755678238;1012.7775737741621;917.3787125433487;7;18122.277800574477;2437;0.016049324789751296;2867.98081705151;36.1706276347915
840890102;4457.854958969789;859.282463264751;757.7855030912431;10;21366.26577669903;2060;0.005732541742407671;3019.6307861866276;21.482061581618776
840890103;5044.162697854975;1182.7291979054194;1217.1534771875076;27;23525.719631140273;2819.5;0.025126635532299657;3636.5844718427193;10.951196276902031
840890104;5587.643642686509;1173.2469918961044;1365.4900302973285;31;24649.489368533716;2803;0.01490971524885043;3512.1156149239982;9.461669289484712
840890201;6470.874581901867;1470.0147028850718;1992.6261784144492;147;22768.826358543414;3570;0.0130542837690093;3833.5667485667486;2.5000250049065844
840890202;6182.028821808612;1251.522722852082;1610.6446093015948;35;22347.15834588984;2986.5;0.015913720947612342;3480.512915129151;8.939448020372014
840890203;5970.445413379361;1192.4521847721849;1477.3241731224762;265;22536.91471723444;2979.5;0.017628976228932336;3036.1571330117163;1.124954891294514
