idINS;emp;emp_resident;idcom;IRIS;act
r200N2249600E3971800;0.11763829086228753;0.11763829086228753;13030;130300000;1.9416775248967102
r200N2249600E3972000;0.11477008501229136;0.11477008501229136;13030;130300000;2.209495114537636
r200N2249600E3973200;0.11763829086228753;0.11763829086228753;13030;130300000;1.4729967430250905
r200N2249600E3973600;0.11971668130366211;0.11971668130366211;13030;130300000;1.1382247559739334
r200N2249600E3974000;0.11763829086228753;0.11763829086228753;13030;130300000;1.8747231274864786
r200N2249800E3944800;31.761274117816082;29.730005070838047;13208;132080101;NA
r200N2249800E3945200;53.63873629550657;50.20831016235081;13208;132080102;NA
r200N2249800E3945400;216.93673334361256;204.67358039962153;13208;132080102;NA
r200N2249800E3945600;356.93126412644034;337.6418132080502;13208;132080102;NA
r200N2249800E3945800;22.527384675787292;21.499153973703944;13208;132080901;NA
r200N2249800E3946000;47.32641502722903;45.0569171053705;13208;132080901;NA
r200N2249800E3946200;78.52862293422565;74.87366789875378;13208;132080903;NA
r200N2249800E3946600;43.83294431619196;41.064918959344844;13209;132090401;NA
r200N2249800E3946800;48.30115092025517;45.25096087261154;13209;132090402;NA
r200N2249800E3947000;65.08521739066448;61.66367798908399;13209;132090402;NA
r200N2249800E3947400;19.019641414124116;18.336685037248486;13209;132090403;NA
r200N2249800E3947800;17.710561609084337;17.07461160741971;13209;132090203;NA
r200N2249800E3948200;24.22892493446341;23.358913853363607;13209;132090203;NA
r200N2249800E3948400;74.39002629364366;70.5359772131275;13209;132090501;NA
r200N2249800E3960000;7.652331567062112;7.014517827338122;13119;131190103;17.323984132316163
r200N2249800E3961400;0.02381473118344752;0.02381473118344752;13085;130850000;2.571185351761992
r200N2249800E3965800;0.024529117182213275;0.024529117182213275;13085;130850000;1.5562437655401526
r200N2249800E3968600;1.074814304808685;0.9690113888738088;13030;130300000;0.5356351792818511
r200N2249800E3969200;0.1127775719802917;0.1127775719802917;13030;130300000;4.218127036844577
r200N2249800E3969400;0.11197181051489864;0.11197181051489864;13030;130300000;4.686807818716197
r200N2249800E3969600;0.12270850696642528;0.12270850696642528;13030;130300000;1.071270358563702
r200N2249800E3970000;0.11125591172131605;0.11125591172131605;13030;130300000;4.35203583166504
r200N2249800E3970800;0.11971668130366211;0.11971668130366211;13030;130300000;1.3390879482046276
r200N2249800E3971000;0.11971668130366211;0.11971668130366211;13030;130300000;1.47299674302509
r200N2249800E3971200;0.1127775719802917;0.1127775719802917;13030;130300000;3.8833550497934204
r200N2249800E3972200;0.10634257661915042;0.10634257661915042;13030;130300000;7.76671009958684
r200N2249800E3972400;0.10438383789064684;0.10438383789064684;13030;130300000;10.712703585637021
r200N2249800E3972600;0.11763829086228753;0.11763829086228753;13030;130300000;1.4729967430250905
r200N2249800E3973200;0.1127775719802917;0.1127775719802917;13030;130300000;2.945993486050181
r200N2249800E3989400;2.806562928511735;0.5380686950388742;83127;831270000;3.2002008993819095
r200N2250000E3944800;474.08417031605745;452.4452669854539;13208;132080103;NA
r200N2250000E3945000;237.0722808358733;221.91049657709036;13208;132080103;NA
r200N2250000E3945200;230.04467172592248;215.6866903966062;13208;132080102;NA
r200N2250000E3945800;16.242326416215914;15.01383990571244;13208;132080901;NA
r200N2250000E3946200;66.54187763196232;63.28524750015786;13208;132080903;NA
r200N2250000E3946400;7.215391397001372;6.7539363195950415;13208;132080903;NA
r200N2250000E3946600;21.83841158102974;21.054238939424458;13209;132090401;NA
r200N2250000E3947000;40.33695085653328;38.88853354879525;13209;132090402;NA
r200N2250000E3947400;21.105219601531676;19.772437057939545;13209;132090403;NA
r200N2250000E3947600;11.337223864788095;10.621284663724815;13209;132090203;NA
r200N2250000E3948000;173.9734145121154;164.98878743520257;13209;132090203;NA
r200N2250000E3948200;166.24322120575806;157.41984097118842;13209;132090202;NA
r200N2250000E3948400;43.15199546448255;41.000739354954874;13209;132090501;NA
