idINS	ind	dep	idcom	IRIS	act_mobpro
r200N2288800E3929800	5	13	13051	130510103	2.2104695149117473
r200N2288800E3930800	5	13	13051	130510103	2.2104695149117473
r200N2288800E3932200	3	13	13051	130510103	1.3262817089470484
r200N2288800E3933000	1	13	13051	130510103	0.44209390298234946
r200N2288800E3941400	6	13	13091	130910000	2.3932065915022465
r200N2288800E3941800	1	13	13091	130910000	0.39886776525037443
r200N2288800E3944800	1	13	13091	130910000	0.39886776525037443
r200N2288800E3951000	5	13	13001	130010802	2.308805046064125
r200N2288800E3952400	1	13	13001	130010802	0.46176100921282504
r200N2288800E3952600	7	13	13001	130010802	3.232327064489775
r200N2288800E3952800	1	13	13001	130010802	0.46176100921282504
r200N2288800E3953000	3	13	13001	130010802	1.3852830276384749
r200N2288800E3954000	22	13	13113	131130102	9.142917074486446
r200N2288800E3954200	4	13	13113	131130102	1.6623485589975358
r200N2288800E3954400	14	13	13113	131130102	5.818219956491375
r200N2288800E3954800	3	13	13113	131130102	1.2467614192481518
r200N2288800E3955000	20	13	13113	131130102	8.311742794987678
r200N2288800E3955200	37	13	13113	131130102	15.376724170727208
r200N2288800E3955400	18	13	13113	131130102	7.480568515488911
r200N2288800E3955600	3	13	13113	131130102	1.2467614192481518
r200N2288800E3956200	3	13	13113	131130101	1.2467614192481518
r200N2288800E3956400	28	13	13113	131130101	11.63643991298275
r200N2288800E3956600	10	13	13113	131130101	4.155871397493839
r200N2288800E3964800	5	13	13074	130740000	2.157017115050928
r200N2288800E3965600	2	13	13048	130480000	0.8783044743931492
r200N2288800E3967400	5	13	13048	130480000	2.195761185982873
r200N2288800E3967600	2	13	13048	130480000	0.8783044743931492
r200N2288800E3967800	10	13	13048	130480000	4.391522371965746
r200N2288800E3968000	4	13	13048	130480000	1.7566089487862984
r200N2288800E3968200	28	13	13048	130480000	12.29626264150409
r200N2288800E3968400	12	13	13048	130480000	5.269826846358895
r200N2288800E3968600	11	13	13048	130480000	4.830674609162321
r200N2288800E3968800	20	13	13048	130480000	8.783044743931493
r200N2288800E3969000	10	13	13048	130480000	4.391522371965746
r200N2288800E3969600	1	13	13048	130480000	0.4391522371965746
r200N2288800E3971200	4	13	13048	130480000	1.7566089487862984
r200N2289000E3908800	4	13	13047	130470117	1.716579275096721
r200N2289000E3910200	3	13	13047	130470117	1.2874344563225406
r200N2289000E3911800	10	13	13047	130470117	4.2914481877418025
r200N2289000E3912000	32	13	13047	130470117	13.732634200773768
r200N2289000E3912200	4	13	13047	130470112	1.716579275096721
r200N2289000E3916000	223	13	13063	130630104	80.73204498437727
r200N2289000E3916200	139	13	13063	130630104	50.32176794990332
r200N2289000E3916400	1	13	13063	130630104	0.3620271075532613
r200N2289000E3916600	6	13	13063	130630104	2.1721626453195677
r200N2289000E3916800	350.5	13	13063	130630105	126.89050119741808
r200N2289000E3917000	392	13	13063	130630105	141.91462616087844
r200N2289000E3917200	128.5	13	13063	130630109	46.520483320594074
r200N2289000E3917600	113.5	13	13063	130630109	41.090076707295154
r200N2289000E3917800	40	13	13063	130630109	14.48108430213045
r200N2289000E3918000	1	13	13063	130630109	0.3620271075532613
r200N2289000E3918200	4	13	13063	130630109	1.4481084302130451
r200N2289000E3918400	14	13	13063	130630109	5.068379505745657
r200N2289000E3918800	1	13	13063	130630109	0.3620271075532613
r200N2289000E3920200	1	13	13029	130290000	0.48974160340247325
r200N2289000E3920600	2	13	13029	130290000	0.9794832068049465
r200N2289000E3920800	1	13	13029	130290000	0.48974160340247325
r200N2289000E3921000	6	13	13044	130440000	2.541104551633278
r200N2289000E3921200	8	13	13044	130440000	3.3881394021777043
r200N2289000E3921800	2	13	13044	130440000	0.8470348505444261
r200N2289000E3922400	6	13	13029	130290000	2.93844962041484
r200N2289000E3922600	3	13	13029	130290000	1.46922481020742
r200N2289000E3922800	9	13	13029	130290000	4.40767443062226
r200N2289000E3923000	2	13	13029	130290000	0.9794832068049465
r200N2289000E3923600	2	13	13029	130290000	0.9794832068049465
r200N2289000E3923800	16	13	13029	130290000	7.835865654439572
r200N2289000E3924200	1	13	13029	130290000	0.48974160340247325
r200N2289000E3925000	2	13	13051	130510103	0.8841878059646989
r200N2289000E3925400	6	13	13051	130510103	2.652563417894097
r200N2289000E3925600	12	13	13051	130510103	5.305126835788194
r200N2289000E3925800	6	13	13051	130510103	2.652563417894097
r200N2289000E3926000	17	13	13051	130510103	7.515596350699941
r200N2289000E3926200	4	13	13051	130510103	1.7683756119293979
r200N2289000E3926400	45	13	13051	130510103	19.89422563420573
r200N2289000E3926600	99.5	13	13051	130510102	43.98834334674377
r200N2289000E3926800	126	13	13051	130510102	55.70383177577603
r200N2289000E3927000	129.5	13	13051	130510102	57.251160436214256
r200N2289000E3927200	141	13	13051	130510102	62.335240320511275
r200N2289000E3927400	89	13	13051	130510103	39.34635736542911
r200N2289000E3927600	68	13	13051	130510103	30.062385402799762
r200N2289000E3927800	2	13	13051	130510103	0.8841878059646989
r200N2289000E3928000	4	13	13051	130510103	1.7683756119293979
r200N2289000E3928600	4	13	13051	130510103	1.7683756119293979
r200N2289000E3928800	7	13	13051	130510103	3.0946573208764465
r200N2289000E3929000	6	13	13051	130510103	2.652563417894097
r200N2289000E3934200	4	13	13009	130090000	2.118852855781458
r200N2289000E3940600	3	13	13091	130910000	1.1966032957511232
r200N2289000E3941000	2	13	13091	130910000	0.7977355305007489
r200N2289000E3941200	12	13	13091	130910000	4.786413183004493
r200N2289000E3941400	12	13	13091	130910000	4.786413183004493
r200N2289000E3941600	6	13	13091	130910000	2.3932065915022465
r200N2289000E3941800	6	13	13091	130910000	2.3932065915022465
r200N2289000E3942000	3	13	13091	130910000	1.1966032957511232
r200N2289000E3942800	1	13	13091	130910000	0.39886776525037443
r200N2289000E3952800	1	13	13001	130010802	0.46176100921282504
r200N2289000E3953000	4	13	13001	130010802	1.8470440368513001
r200N2289000E3954000	6	13	13113	131130102	2.4935228384963035
r200N2289000E3954200	21	13	13113	131130102	8.727329934737062
r200N2289000E3954400	6	13	13113	131130102	2.4935228384963035
r200N2289000E3954800	3	13	13113	131130102	1.2467614192481518
r200N2289000E3955000	5	13	13113	131130102	2.0779356987469195
r200N2289000E3955200	12.5	13	13113	131130102	5.194839246867299
r200N2289000E3956000	3	13	13113	131130101	1.2467614192481518
r200N2289000E3956200	21	13	13113	131130101	8.727329934737062
r200N2289000E3956400	8	13	13113	131130101	3.3246971179950715
r200N2289000E3956600	3	13	13059	130590000	1.3410472977293457
r200N2289000E3965200	4	13	13074	130740000	1.7256136920407423
r200N2289000E3966600	2	13	13048	130480000	0.8783044743931492
r200N2289000E3967400	2	13	13048	130480000	0.8783044743931492
r200N2289000E3968200	23	13	13048	130480000	10.100501455521217
r200N2289000E3968400	24	13	13048	130480000	10.53965369271779
r200N2289000E3968600	36	13	13048	130480000	15.809480539076686
r200N2289000E3968800	17	13	13048	130480000	7.465588032341769
r200N2289000E3969000	5	13	13048	130480000	2.195761185982873
r200N2289000E3969200	1	13	13048	130480000	0.4391522371965746
r200N2289000E3969400	3	13	13048	130480000	1.3174567115897238
r200N2289000E3969600	4	13	13048	130480000	1.7566089487862984
r200N2289000E3969800	2	13	13048	130480000	0.8783044743931492
r200N2289000E3970600	2	13	13048	130480000	0.8783044743931492
r200N2289000E3970800	4	13	13048	130480000	1.7566089487862984
r200N2289000E3971600	6	13	13048	130480000	2.6349134231794475
r200N2289200E3910400	3	13	13047	130470117	1.2874344563225406
r200N2289200E3911600	45	13	13047	130470117	19.311516844838113
r200N2289200E3911800	123	13	13047	130470117	52.78481270922417
r200N2289200E3912000	16	13	13047	130470114	6.866317100386884
r200N2289200E3912200	2	13	13047	130470114	0.8582896375483605
r200N2289200E3916000	115.5	13	13063	130630109	41.81413092240168
r200N2289200E3916200	239.5	13	13063	130630104	86.70549225900608
r200N2289200E3916400	1	13	13063	130630104	0.3620271075532613
r200N2289200E3916600	127.5	13	13063	130630104	46.15845621304081
r200N2289200E3916800	215.5	13	13063	130630105	78.0168416777278
r200N2289200E3917000	804	13	13063	130630103	291.0697944728221
r200N2289200E3917200	118	13	13063	130630103	42.71919869128483
r200N2289200E3917800	7	13	13063	130630109	2.5341897528728285
r200N2289200E3918000	6	13	13063	130630109	2.1721626453195677
r200N2289200E3918200	1	13	13063	130630109	0.3620271075532613
r200N2289200E3919200	1	13	13063	130630109	0.3620271075532613
r200N2289200E3920000	3	13	13029	130290000	1.46922481020742
r200N2289200E3920400	2	13	13029	130290000	0.9794832068049465
r200N2289200E3920800	1	13	13044	130440000	0.42351742527221303
r200N2289200E3921800	1	13	13044	130440000	0.42351742527221303
r200N2289200E3922000	5	13	13044	130440000	2.117587126361065
r200N2289200E3922200	3	13	13029	130290000	1.46922481020742
r200N2289200E3922400	14	13	13029	130290000	6.856382447634625
r200N2289200E3922600	2	13	13029	130290000	0.9794832068049465
r200N2289200E3922800	3	13	13029	130290000	1.46922481020742
r200N2289200E3923800	2	13	13029	130290000	0.9794832068049465
r200N2289200E3924400	2	13	13051	130510103	0.8841878059646989
r200N2289200E3924800	4	13	13051	130510103	1.7683756119293979
r200N2289200E3926000	4	13	13051	130510103	1.7683756119293979
r200N2289200E3926200	9	13	13051	130510103	3.9788451268411453
r200N2289200E3926400	6	13	13051	130510103	2.652563417894097
r200N2289200E3926600	112	13	13051	130510102	49.514517134023144
r200N2289200E3926800	99	13	13051	130510102	43.76729639525259
r200N2289200E3927000	84	13	13051	130510102	37.13588785051735
r200N2289200E3927200	172.5	13	13051	130510103	76.26119826445529
r200N2289200E3927400	43	13	13051	130510103	19.010037828241025
r200N2289200E3927600	57	13	13051	130510103	25.19935246999392
r200N2289200E3928000	11	13	13051	130510103	4.863032932805845
r200N2289200E3929400	4	13	13051	130510103	1.7683756119293979
r200N2289200E3931000	6	13	13051	130510103	2.652563417894097
r200N2289200E3941000	7	13	13091	130910000	2.7920743567526207
r200N2289200E3941200	6	13	13091	130910000	2.3932065915022465
r200N2289200E3941400	9	13	13091	130910000	3.5898098872533692
r200N2289200E3941600	25.5	13	13091	130910000	10.171128013884546
r200N2289200E3942600	3	13	13091	130910000	1.1966032957511232
r200N2289200E3942800	17	13	13091	130910000	6.780752009256365
r200N2289200E3950400	2	13	13001	130010802	0.9235220184256501
r200N2289200E3951200	2	13	13001	130010802	0.9235220184256501
r200N2289200E3951400	3	13	13001	130010802	1.3852830276384749
r200N2289200E3953000	1	13	13001	130010802	0.46176100921282504
r200N2289200E3953200	2	13	13001	130010802	0.9235220184256501
r200N2289200E3954000	6	13	13001	130010802	2.7705660552769498
r200N2289200E3954200	13	13	13113	131130102	5.402632816741991
r200N2289200E3956600	1	13	13059	130590000	0.4470157659097819
r200N2289200E3957800	1	13	13059	130590000	0.4470157659097819
r200N2289200E3961600	1	13	13074	130740000	0.4314034230101856
r200N2289200E3961800	1	13	13074	130740000	0.4314034230101856
r200N2289200E3964200	3	13	13074	130740000	1.2942102690305568
r200N2289200E3967000	8	13	13048	130480000	3.5132178975725967
r200N2289200E3967200	2	13	13048	130480000	0.8783044743931492
r200N2289200E3967600	5	13	13048	130480000	2.195761185982873
r200N2289200E3968000	9	13	13048	130480000	3.9523701347691715
r200N2289200E3968200	2	13	13048	130480000	0.8783044743931492
r200N2289200E3968400	10	13	13048	130480000	4.391522371965746
r200N2289200E3968600	24	13	13048	130480000	10.53965369271779
r200N2289200E3968800	10	13	13048	130480000	4.391522371965746
r200N2289200E3969200	3	13	13048	130480000	1.3174567115897238
r200N2289200E3969400	1	13	13048	130480000	0.4391522371965746
r200N2289200E3970600	3	13	13048	130480000	1.3174567115897238
r200N2289400E3909000	2	13	13047	130470117	0.8582896375483605
r200N2289400E3909600	2	13	13047	130470117	0.8582896375483605
r200N2289400E3909800	2	13	13047	130470117	0.8582896375483605
r200N2289400E3910000	2	13	13047	130470117	0.8582896375483605
r200N2289400E3911400	39	13	13047	130470117	16.73664793219303
r200N2289400E3911600	78.5	13	13047	130470114	33.68786827377315
r200N2289400E3911800	63	13	13047	130470114	27.036123582773357
r200N2289400E3912000	65.5	13	13047	130470114	28.108985629708805
r200N2289400E3916000	2	13	13063	130630109	0.7240542151065226
r200N2289400E3916200	74	13	13063	130630109	26.790005958941336
r200N2289400E3916600	76	13	13063	130630104	27.51406017404786
r200N2289400E3916800	104.5	13	13063	130630104	37.8318327393158
r200N2289400E3917000	452.5	13	13063	130630103	163.81726616785073
r200N2289400E3917200	670.5	13	13063	130630103	242.7391756144617
r200N2289400E3917400	105	13	13063	130630109	38.01284629309244
r200N2289400E3917800	3	13	13063	130630109	1.0860813226597839
r200N2289400E3918000	6	13	13063	130630109	2.1721626453195677
r200N2289400E3918200	2	13	13063	130630109	0.7240542151065226
r200N2289400E3919800	2	13	13044	130440000	0.8470348505444261
r200N2289400E3920000	4	13	13044	130440000	1.6940697010888521
r200N2289400E3920200	2	13	13044	130440000	0.8470348505444261
r200N2289400E3920400	4.5	13	13044	130440000	1.9058284137249586
r200N2289400E3920600	1	13	13044	130440000	0.42351742527221303
r200N2289400E3921800	2	13	13044	130440000	0.8470348505444261
r200N2289400E3922000	12	13	13044	130440000	5.082209103266556
r200N2289400E3922200	4	13	13044	130440000	1.6940697010888521
r200N2289400E3922600	1	13	13044	130440000	0.42351742527221303
r200N2289400E3923400	4	13	13029	130290000	1.958966413609893
r200N2289400E3923600	4	13	13029	130290000	1.958966413609893
r200N2289400E3924000	5	13	13051	130510103	2.2104695149117473
r200N2289400E3924800	2	13	13051	130510103	0.8841878059646989
r200N2289400E3926000	9	13	13051	130510103	3.9788451268411453
r200N2289400E3926200	8	13	13051	130510103	3.5367512238587957
r200N2289400E3926400	4	13	13051	130510103	1.7683756119293979
r200N2289400E3926600	18	13	13051	130510103	7.957690253682291
r200N2289400E3926800	17	13	13051	130510103	7.515596350699941
r200N2289400E3927000	11.5	13	13051	130510103	5.084079884297019
r200N2289400E3927200	58	13	13051	130510103	25.64144637297627
r200N2289400E3927400	113	13	13051	130510103	49.95661103700549
r200N2289400E3927600	14	13	13051	130510103	6.189314641752893
r200N2289400E3929000	2	13	13051	130510103	0.8841878059646989
r200N2289400E3932800	4.5	13	13009	130090000	2.38370946275414
r200N2289400E3933000	1	13	13009	130090000	0.5297132139453645
r200N2289400E3940600	2	13	13091	130910000	0.7977355305007489
r200N2289400E3940800	25	13	13091	130910000	9.97169413125936
r200N2289400E3941000	18	13	13091	130910000	7.1796197745067385
r200N2289400E3941200	24	13	13091	130910000	9.572826366008986
r200N2289400E3941400	24	13	13091	130910000	9.572826366008986
r200N2289400E3941600	2	13	13091	130910000	0.7977355305007489
r200N2289400E3942200	4	13	13091	130910000	1.5954710610014977
r200N2289400E3942400	6.5	13	13091	130910000	2.5926404741274336
r200N2289400E3942600	4	13	13091	130910000	1.5954710610014977
r200N2289400E3942800	18	13	13091	130910000	7.1796197745067385
r200N2289400E3943000	5	13	13091	130910000	1.994338826251872
r200N2289400E3943200	10	13	13091	130910000	3.988677652503744
r200N2289400E3943400	12	13	13091	130910000	4.786413183004493
r200N2289400E3943600	11	13	13091	130910000	4.387545417754119
r200N2289400E3944400	3	13	13091	130910000	1.1966032957511232
r200N2289400E3945000	5	13	13091	130910000	1.994338826251872
r200N2289400E3947200	4	13	13001	130010802	1.8470440368513001
r200N2289400E3950600	5	13	13001	130010802	2.308805046064125
r200N2289400E3951000	3	13	13001	130010802	1.3852830276384749
r200N2289400E3951400	5	13	13001	130010802	2.308805046064125
r200N2289400E3953000	2	13	13001	130010802	0.9235220184256501
r200N2289400E3954800	17.5	13	13113	131130102	7.27277494561422
r200N2289400E3956400	3	13	13059	130590000	1.3410472977293457
r200N2289400E3956600	2	13	13059	130590000	0.8940315318195639
r200N2289400E3959200	4	13	13059	130590000	1.7880630636391277
r200N2289400E3964200	4	13	13074	130740000	1.7256136920407423
r200N2289400E3965400	2	13	13048	130480000	0.8783044743931492
r200N2289400E3966400	4	13	13048	130480000	1.7566089487862984
r200N2289400E3967000	7	13	13048	130480000	3.0740656603760224
r200N2289400E3967200	2	13	13048	130480000	0.8783044743931492
r200N2289400E3967400	4	13	13048	130480000	1.7566089487862984
r200N2289400E3967800	6	13	13048	130480000	2.6349134231794475
r200N2289400E3968000	3	13	13048	130480000	1.3174567115897238
r200N2289400E3968600	2	13	13048	130480000	0.8783044743931492
r200N2289400E3968800	12	13	13048	130480000	5.269826846358895
r200N2289600E3909400	2	13	13047	130470117	0.8582896375483605
r200N2289600E3910000	2	13	13047	130470117	0.8582896375483605
r200N2289600E3910400	4	13	13047	130470117	1.716579275096721
r200N2289600E3910800	5	13	13047	130470117	2.1457240938709012
r200N2289600E3911200	8.5	13	13047	130470114	3.647730959580532
r200N2289600E3911400	150	13	13047	130470114	64.37172281612703
r200N2289600E3911600	587.5	13	13047	130470114	252.1225810298309
r200N2289600E3916000	2	13	13063	130630109	0.7240542151065226
r200N2289600E3916200	7	13	13063	130630109	2.5341897528728285
r200N2289600E3916600	73.5	13	13063	130630104	26.608992405164702
r200N2289600E3916800	103.5	13	13063	130630104	37.46980563176254
r200N2289600E3917000	366.5	13	13063	130630103	132.68293491827026
r200N2289600E3917200	823	13	13063	130630102	297.948309516334
r200N2289600E3917400	177.5	13	13063	130630109	64.25981159070388
r200N2289600E3918200	10	13	13063	130630109	3.6202710755326124
r200N2289600E3918600	10	13	13063	130630109	3.6202710755326124
r200N2289600E3918800	2	13	13063	130630109	0.7240542151065226
r200N2289600E3919800	1	13	13044	130440000	0.42351742527221303
r200N2289600E3921200	2	13	13044	130440000	0.8470348505444261
r200N2289600E3922000	5	13	13044	130440000	2.117587126361065
r200N2289600E3922200	6	13	13044	130440000	2.541104551633278
r200N2289600E3922400	9	13	13044	130440000	3.811656827449917
r200N2289600E3922600	4	13	13044	130440000	1.6940697010888521
r200N2289600E3922800	3	13	13044	130440000	1.270552275816639
r200N2289600E3923000	12	13	13044	130440000	5.082209103266556
r200N2289600E3923200	3	13	13044	130440000	1.270552275816639
r200N2289600E3923400	13	13	13044	130440000	5.505726528538769
r200N2289600E3923600	2	13	13044	130440000	0.8470348505444261
r200N2289600E3924600	7	13	13051	130510103	3.0946573208764465
r200N2289600E3924800	6	13	13103	131030113	2.4115157962023193
r200N2289600E3926200	1	13	13051	130510103	0.44209390298234946
r200N2289600E3926400	6	13	13051	130510103	2.652563417894097
r200N2289600E3927000	1	13	13051	130510103	0.44209390298234946
r200N2289600E3927400	23	13	13051	130510103	10.168159768594037
r200N2289600E3927600	2	13	13051	130510103	0.8841878059646989
r200N2289600E3930000	3	13	13051	130510103	1.3262817089470484
r200N2289600E3933200	2	13	13009	130090000	1.059426427890729
r200N2289600E3939600	5	13	13091	130910000	1.994338826251872
r200N2289600E3939800	12	13	13091	130910000	4.786413183004493
r200N2289600E3940000	18	13	13091	130910000	7.1796197745067385
r200N2289600E3940200	5.5	13	13091	130910000	2.1937727088770593
r200N2289600E3940400	5	13	13091	130910000	1.994338826251872
r200N2289600E3940600	4	13	13091	130910000	1.5954710610014977
r200N2289600E3940800	19	13	13091	130910000	7.578487539757114
r200N2289600E3941000	37	13	13091	130910000	14.758107314263853
r200N2289600E3941200	26	13	13091	130910000	10.370561896509734
r200N2289600E3941400	11	13	13091	130910000	4.387545417754119
r200N2289600E3941800	2	13	13091	130910000	0.7977355305007489
r200N2289600E3942000	24	13	13091	130910000	9.572826366008986
r200N2289600E3942200	12	13	13091	130910000	4.786413183004493
r200N2289600E3942600	4	13	13091	130910000	1.5954710610014977
r200N2289600E3942800	28	13	13091	130910000	11.168297427010483
r200N2289600E3943000	13	13	13091	130910000	5.185280948254867
r200N2289600E3943200	4	13	13091	130910000	1.5954710610014977
r200N2289600E3943400	9	13	13091	130910000	3.5898098872533692
r200N2289600E3946000	8	13	13001	130010802	3.6940880737026003
r200N2289600E3950600	6	13	13001	130010802	2.7705660552769498
r200N2289600E3950800	6	13	13001	130010802	2.7705660552769498
r200N2289600E3951000	4	13	13001	130010802	1.8470440368513001
r200N2289600E3953600	4	13	13001	130010802	1.8470440368513001
r200N2289600E3953800	4	13	13001	130010802	1.8470440368513001
r200N2289600E3955400	4	13	13113	131130102	1.6623485589975358
r200N2289600E3956000	5	13	13059	130590000	2.2350788295489092
r200N2289600E3956600	8	13	13059	130590000	3.5761261272782554
r200N2289600E3956800	1	13	13059	130590000	0.4470157659097819
r200N2289600E3957800	2	13	13059	130590000	0.8940315318195639
r200N2289600E3958800	2	13	13059	130590000	0.8940315318195639
r200N2289600E3965200	2	13	13074	130740000	0.8628068460203712
r200N2289600E3966400	3	13	13048	130480000	1.3174567115897238
r200N2289600E3966600	3	13	13048	130480000	1.3174567115897238
r200N2289600E3966800	10	13	13048	130480000	4.391522371965746
r200N2289600E3967000	3	13	13048	130480000	1.3174567115897238
r200N2289600E3967200	2	13	13048	130480000	0.8783044743931492
r200N2289600E3967400	3	13	13048	130480000	1.3174567115897238
r200N2289600E3967600	1	13	13048	130480000	0.4391522371965746
r200N2289600E3968200	4	13	13048	130480000	1.7566089487862984
r200N2289600E3968800	2	13	13048	130480000	0.8783044743931492
r200N2289600E3970200	4	13	13048	130480000	1.7566089487862984
r200N2289600E3970400	4	13	13048	130480000	1.7566089487862984
r200N2289800E3909000	2	13	13047	130470117	0.8582896375483605
r200N2289800E3909800	7	13	13047	130470117	3.0040137314192616
r200N2289800E3910000	1	13	13047	130470117	0.42914481877418026
r200N2289800E3910400	1	13	13047	130470117	0.42914481877418026
r200N2289800E3910800	108.5	13	13047	130470114	46.562212836998555
r200N2289800E3911000	84	13	13047	130470114	36.04816477703114
r200N2289800E3911200	131.5	13	13047	130470114	56.432543668804705
r200N2289800E3911400	273.5	13	13047	130470114	117.3711079347383
r200N2289800E3911600	69	13	13047	130470114	29.610992495418436
r200N2289800E3911800	86	13	13047	130470114	36.9064544145795
r200N2289800E3916000	27.5	13	13063	130630109	9.955745457714686
r200N2289800E3916200	32	13	13063	130630109	11.584867441704361
r200N2289800E3916400	34.5	13	13063	130630109	12.489935210587513
r200N2289800E3916600	37	13	13063	130630109	13.395002979470668
r200N2289800E3916800	140	13	13063	130630104	50.68379505745658
r200N2289800E3917000	456.5	13	13063	130630103	165.26537459806377
r200N2289800E3917200	469	13	13063	130630102	169.79071344247956
r200N2289800E3917400	69	13	13063	130630109	24.979870421175026
r200N2289800E3920200	2	13	13044	130440000	0.8470348505444261
r200N2289800E3922200	7	13	13044	130440000	2.9646219769054913
r200N2289800E3922400	5	13	13044	130440000	2.117587126361065
r200N2289800E3922600	2	13	13044	130440000	0.8470348505444261
r200N2289800E3922800	8	13	13044	130440000	3.3881394021777043
r200N2289800E3923000	18	13	13044	130440000	7.623313654899834
r200N2289800E3923200	9	13	13044	130440000	3.811656827449917
r200N2289800E3923400	2	13	13044	130440000	0.8470348505444261
r200N2289800E3923800	2	13	13044	130440000	0.8470348505444261
r200N2289800E3924200	8	13	13044	130440000	3.3881394021777043
r200N2289800E3924400	7	13	13103	131030113	2.813435095569372
r200N2289800E3924800	5	13	13103	131030113	2.009596496835266
r200N2289800E3926400	3	13	13051	130510103	1.3262817089470484
r200N2289800E3926600	11.5	13	13051	130510103	5.084079884297019
r200N2289800E3927800	2	13	13051	130510103	0.8841878059646989
r200N2289800E3928200	3	13	13051	130510103	1.3262817089470484
r200N2289800E3929400	5	13	13051	130510103	2.2104695149117473
r200N2289800E3930000	4	13	13051	130510103	1.7683756119293979
r200N2289800E3930800	4	13	13051	130510103	1.7683756119293979
r200N2289800E3932200	2	13	13069	130690103	0.8058399696624953
r200N2289800E3939200	6.5	13	13091	130910000	2.5926404741274336
r200N2289800E3939600	16	13	13091	130910000	6.381884244005991
r200N2289800E3939800	7	13	13091	130910000	2.7920743567526207
r200N2289800E3940000	15	13	13091	130910000	5.983016478755617
r200N2289800E3940200	17	13	13091	130910000	6.780752009256365
r200N2289800E3940400	28	13	13091	130910000	11.168297427010483
r200N2289800E3940600	18	13	13091	130910000	7.1796197745067385
r200N2289800E3940800	24	13	13091	130910000	9.572826366008986
r200N2289800E3941000	27.5	13	13091	130910000	10.968863544385297
r200N2289800E3941200	16	13	13091	130910000	6.381884244005991
r200N2289800E3941800	17	13	13091	130910000	6.780752009256365
r200N2289800E3942000	18	13	13091	130910000	7.1796197745067385
r200N2289800E3942200	13	13	13091	130910000	5.185280948254867
r200N2289800E3942400	5	13	13091	130910000	1.994338826251872
r200N2289800E3942600	1	13	13091	130910000	0.39886776525037443
r200N2289800E3942800	6	13	13091	130910000	2.3932065915022465
r200N2289800E3943000	6	13	13091	130910000	2.3932065915022465
r200N2289800E3943200	7	13	13091	130910000	2.7920743567526207
r200N2289800E3943400	2	13	13091	130910000	0.7977355305007489
r200N2289800E3943600	1	13	13091	130910000	0.39886776525037443
r200N2289800E3944000	3	13	13091	130910000	1.1966032957511232
r200N2289800E3944600	7	13	13091	130910000	2.7920743567526207
r200N2289800E3945600	7	13	13091	130910000	2.7920743567526207
r200N2289800E3947000	1	13	13001	130010802	0.46176100921282504
r200N2289800E3947600	4	13	13001	130010802	1.8470440368513001
r200N2289800E3952800	1	13	13001	130010802	0.46176100921282504
r200N2289800E3953000	2	13	13001	130010802	0.9235220184256501
r200N2289800E3957000	2	13	13059	130590000	0.8940315318195639
r200N2289800E3957600	3	13	13059	130590000	1.3410472977293457
r200N2289800E3958000	2	13	13059	130590000	0.8940315318195639
r200N2289800E3958200	3	13	13059	130590000	1.3410472977293457
r200N2289800E3958600	7	13	13059	130590000	3.1291103613684736
r200N2289800E3958800	11	13	13059	130590000	4.917173425007601
r200N2289800E3959200	4	13	13059	130590000	1.7880630636391277
r200N2289800E3964200	1	13	13074	130740000	0.4314034230101856
r200N2289800E3965000	2	13	13074	130740000	0.8628068460203712
r200N2289800E3966400	1	13	13048	130480000	0.4391522371965746
r200N2289800E3966600	1	13	13048	130480000	0.4391522371965746
r200N2289800E3966800	24	13	13048	130480000	10.53965369271779
r200N2289800E3967000	19	13	13048	130480000	8.34389250673492
r200N2289800E3967200	7	13	13048	130480000	3.0740656603760224
r200N2289800E3967400	1	13	13048	130480000	0.4391522371965746
r200N2289800E3968600	4	13	13048	130480000	1.7566089487862984
r200N2289800E3968800	10	13	13048	130480000	4.391522371965746
r200N2289800E3969000	3	13	13048	130480000	1.3174567115897238
r200N2289800E3969600	1	13	13048	130480000	0.4391522371965746
r200N2289800E3969800	15.5	13	13048	130480000	6.806859676546907
r200N2289800E3970000	4	13	13048	130480000	1.7566089487862984
r200N2289800E3970200	3	13	13048	130480000	1.3174567115897238
r200N2290000E3909800	1	13	13047	130470117	0.42914481877418026
r200N2290000E3910000	16	13	13047	130470117	6.866317100386884
r200N2290000E3910200	2	13	13047	130470114	0.8582896375483605
r200N2290000E3910800	16	13	13047	130470114	6.866317100386884
r200N2290000E3911000	159.5	13	13047	130470114	68.44859859448175
r200N2290000E3911200	188.5	13	13047	130470114	80.89379833893297
r200N2290000E3911400	322	13	13047	130470114	138.18463164528603
r200N2290000E3911600	145.5	13	13047	130470114	62.440571131643225
r200N2290000E3911800	2	13	13047	130470114	0.8582896375483605
r200N2290000E3912400	3	13	13047	130470114	1.2874344563225406
r200N2290000E3912600	5	13	13047	130470114	2.1457240938709012
r200N2290000E3913000	2	13	13047	130470114	0.8582896375483605
r200N2290000E3916000	27	13	13063	130630109	9.774731903938056
r200N2290000E3916200	17.5	13	13063	130630109	6.335474382182072
r200N2290000E3916400	11	13	13063	130630109	3.982298183085874
r200N2290000E3916600	26.5	13	13063	130630109	9.593718350161424
r200N2290000E3916800	29	13	13063	130630109	10.498786119044576
r200N2290000E3917000	45	13	13063	130630109	16.29121983989676
r200N2290000E3917200	328	13	13063	130630102	118.74489127746969
r200N2290000E3917400	3	13	13063	130630109	1.0860813226597839
