IRIS	km_pa	f_i	co2_i	n	snv	ind	tx	prix	shape	dens
130010606	3431.8607419612936	1100.6288701272467	516.620437643824	9	18419.20980827447	2477.5	0.005705609443545034	4070.3764705882354	Aix-en-Provence	30.573024170201297
130010701	4549.9346675134	996.0640260591838	760.2461586291553	11	20610.108989266548	2236	0.0069358819401228455	3978.4395973154365	Aix-en-Provence	22.63781877407236
130010702	4839.7974415027	931.2613280979959	781.54559432469	10	23460.897511961724	2090	0.013668923743274775	3826.938775510204	Aix-en-Provence	23.2815332024499
130010703	4945.234933255753	930.2814417449799	787.4012797269821	6	18822.61836049856	2086	-0.008418411950174787	2812.7651006711408	Aix-en-Provence	38.76172673937416
130010704	4536.019747355194	508.69969006792	353.5257589173433	1	15678.351318101933	1138	NA	NA	Aix-en-Provence	127.17492251698
130010705	4821.797854600918	1333.548217922125	1001.5994759196835	6	16891.905994322926	2994.5	0.01089985896408141	3028.2894736842104	Aix-en-Provence	55.56450908008854
130010706	5181.162368731387	692.52432380567	570.7884460715114	4	16306.510967741935	1550	-0.0033027712921768204	1947.7611940298507	Aix-en-Provence	43.28277023785437
130010707	7454.373090577955	1473.3818252464098	2185.682635806115	239	29212.069433962264	3445	0.010886147378068589	5691.140363636364	Aix-en-Provence	1.5411943778728134
130010709	5216.3072941791515	1152.9645732932572	1146.5836668839552	16	26369.385294117652	2584	0.020359430842513238	5706.887218045113	Aix-en-Provence	18.015071457707144
130010710	6070.01670316868	889.931836702298	1042.824953178787	46	31069.24079900125	2002.5	0.014755789383977147	5964.462901439646	Aix-en-Provence	4.836586069034229
130010711	5839.440667710834	1288.9926696989094	1434.637319860653	34	26097.544365832615	2897.5	0.02515785006017124	5767.781324820431	Aix-en-Provence	9.477887277197864
130010801	7984.74487742183	1512.257875699493	2424.206857006157	225	30224.758602993585	3507.5	0.033352221035927165	6056.346025384101	Aix-en-Provence	1.6802865285549924
130010802	8494.20439148561	1271.6092391695774	2126.2040873151554	297	30096.417322066947	3077	0.023191751148267548	7248.307086614173	Aix-en-Provence	1.0703781474491392
