CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
46101;1154;2394;20800;43.2;13.7;;;;;;;;;54.6;44.6;3;7;44.2;11.6;4.8;1.5;2.2;1.1;-15.2;11840;35190;3
46102;1614;3198;20540;43.3;15.5;;;;;;;9.5;30.6;45.3;35.2;2.6;7.5;51.7;13.8;4.9;1.4;2.4;1.1;-15.7;11250;35240;3.1
46103;1537;3029;20810;44.5;13.7;;;;;;;;24.9;57.7;49.7;3;5;41.9;10.6;5.2;1.6;2.4;1.2;-15.4;11680;35590;3
46104;1903;3524;19160;38.1;17.9;;;;;;;;31.1;48.2;39.2;3.3;5.7;49.2;10.6;6.1;1.8;2.6;1.7;-14.1;10800;33050;3.1
46105;2301;4490;20730;46.4;14.7;;;;;;;7.5;27.4;59.9;49;2.2;8.7;39.9;12.2;5.2;1.5;2.3;1.4;-17.2;11860;35910;3
46106;2045;4313;20030;45.7;13.6;;;;;;;7.2;27.8;60.1;53.8;2.8;3.5;40.3;9.2;5.5;1.9;2.3;1.3;-15.1;11880;32580;2.7
46107;2443;4558;19860;43.3;16.3;;;;;;;10.4;28.8;52;41.8;2.6;7.6;45.7;14.1;5;1.3;2.3;1.4;-16.8;11280;35240;3.1
46301;6248;12303;21820;49.8;13;;13.8;16;13.1;9.4;10.5;6.2;27.1;63.5;55.6;2.3;5.6;37.2;11.7;4.9;1.5;2.2;1.2;-17.3;12020;36730;3.1
46401;11682;23029;20830;47.3;16.9;30.9;23.5;21.1;17.7;9.9;8.4;6.2;32.2;60.9;51.9;2.9;6.1;39;10.3;7.1;1.9;3.3;1.9;-17.3;11110;36280;3.3
47101;858;2053;17840;34.6;25.6;;;;;;;18.8;41;67.6;56;4.9;6.7;30.5;8.9;7;2.4;3;1.6;-14;9840;31700;3.2
47102;1617;3682;22080;51.8;10.1;;;;;;;;23.4;73.1;64;2.8;6.3;30.1;8.5;4.9;2;1.7;1.2;-16.6;13000;35750;2.7
47103;1525;3579;19700;41.7;13.6;;;;;;;11;;71.8;60.6;3;8.2;27.1;12.6;4.7;2.1;1.7;0.9;-16.2;12220;32700;2.7
47104;2270;4322;19070;37.7;17.6;;;;;;;9.2;29.4;50.1;44;3.2;2.9;47.5;9.7;6.5;1.7;3;1.8;-13.8;11130;32030;2.9
47105;1861;4417;17490;33.8;24.3;;33.6;29.4;;22.2;;14.8;38.8;62.9;50.9;4.6;7.4;32.4;10.4;8.8;3.2;3.5;2.1;-14.5;9680;31430;3.2
47106;2376;4575;18240;30.8;18.4;;;;;;;12.7;30.2;47;40.2;2.8;4;48.9;9.3;7.4;1.9;3.6;1.9;-12.6;10920;28640;2.6
47201;4495;9557;18210;35.8;21.9;;28.4;24.8;23.3;17.3;15.1;13.4;36.4;57.1;49.4;3.4;4.3;38.5;9.1;9;2.8;3.9;2.3;-13.7;10230;30470;3
47301;5421;11386;19740;39.6;17.4;;20;24.6;17.2;12.5;13;9.7;33.8;59.4;49.1;3.8;6.5;39.4;10.2;5.9;1.9;2.4;1.6;-14.9;10990;33460;3
47302;5786;12329;18350;33.8;20.6;;27.8;25.4;22.3;14.1;16.9;13.8;39.1;50.3;42.2;4.5;3.6;46.9;8.6;7.3;2.3;3.3;1.7;-13.1;10560;29470;2.8
47401;22226;47572;19030;39.2;19.5;28.3;24.8;24;19.9;13.7;14.1;11.7;34.7;58.5;49.3;3.3;5.9;39.1;10.4;7.4;2.4;3.2;1.8;-15.4;10700;32380;3
47501;36285;76788;20750;47.8;16.4;24;19.9;18.9;16.3;11.6;10.6;6.4;30.5;69.6;61.6;3;5;31.5;9.1;6.8;2.2;2.8;1.8;-17;11230;35630;3.2
48101;1320;2593;19820;40.2;16.9;;;;;;;;30.3;59.8;51;2.3;6.5;37.4;11.3;5.8;1.9;2.5;1.4;-14.3;11530;33050;2.9
48102;1331;2954;21260;44.6;10.9;;;;;;;;;65.2;55.1;2.7;7.4;33.6;11.4;4.9;2.4;1.5;1;-15.1;12650;34220;2.7
48103;1799;3476;21080;45.5;12.2;;;;;;;;22.6;63.5;53.5;2.1;7.9;34;13.7;5.5;1.5;2.7;1.3;-16.7;12140;34170;2.8
48201;2586;5314;21010;47.1;12.6;;;;;;;;26.1;62;52;2.2;7.8;37.2;10.7;6.3;1.9;2.9;1.5;-16.2;12060;34590;2.9
48301;5351;11094;21760;51.4;11.4;;12.8;11.4;9.9;;;5;21.2;72.2;62.2;2.2;7.8;29.3;10.8;5.3;1.9;2.1;1.3;-17.6;12640;36380;2.9
49101;877;2066;20850;42.3;9.9;;;;;;;;;67.8;60.8;3.2;3.8;33.3;7.3;5.4;2.7;1.7;1;-13.8;13060;31080;2.4
49102;893;2330;23840;58.9;;;;;;;;;;76.8;69.5;2;5.3;29.2;9;3.5;2;0.9;0.6;-18.5;15130;38070;2.5
49103;1117;2624;20630;40;12.2;;;;;;;;;70.3;63.3;3.5;3.5;31.4;7.8;5.2;2.6;1.5;1.1;-14.7;12600;32680;2.6
49104;1082;2823;22180;53.9;;;;;;;;;;75.7;69.7;2.7;3.3;27.7;7.3;4.1;2.7;0.7;0.7;-14.8;14930;33250;2.2
49105;1084;2728;22100;48.9;;;;;;;;;;76.6;69.7;2.8;4.1;24.3;9;4.8;2.7;1.2;0.9;-14.7;13890;33410;2.4
49106;1187;2659;19120;34.7;16;;;;;;;;31.9;64;57.6;2.5;3.9;33;9.7;7;2.9;2.4;1.7;-13.7;11560;31480;2.7
49107;1037;2822;24270;60.1;;;;;;;;;;75.4;68.4;2.4;4.6;29.5;8.8;4;2.4;0.9;0.7;-17.7;14650;40250;2.7
49108;1198;3150;22570;55.3;;;;;;;;;;77.6;71.7;2.2;3.7;26.4;8;4;2.6;0.7;0.7;-16;15150;35890;2.4
49109;1175;2915;20640;42.7;9.4;;;;;;;;;75.9;69.4;3;3.5;25.3;7.2;5.7;3.1;1.5;1.1;-14.1;13080;32310;2.5
49110;1197;3026;21810;46.7;;;;;;;;;;74.6;69.2;2.2;3.2;26.9;8.5;4.5;2.8;1;0.7;-14.5;15020;32180;2.1
49111;1254;3213;21240;46.2;8;;;;;;;;;74.5;67.1;2;5.4;25.2;10.7;4.3;2.5;1;0.8;-14.7;13950;34740;2.5
49112;1289;3199;22600;54.2;;;;;;;;;;75.2;67.6;2;5.6;28.8;9.3;3.2;2;0.6;0.6;-16.5;15960;35650;2.2
49113;1391;3058;18590;33.3;15.9;;;;;;;10.8;29;59.2;50.9;3.1;5.2;38.3;7.9;7.4;2.7;3;1.7;-12.8;11520;29430;2.6
49114;1480;3475;19940;38.9;12.4;;;;;;;;25;71.6;64;2.7;4.9;28.8;6.5;6.7;3;2.2;1.5;-13.6;12420;30180;2.4
49115;1404;3498;22140;47.5;7.3;;;;;;;;;75.5;69.1;2.7;3.7;27.1;7.1;5;2.8;1.3;0.9;-14.7;14190;33140;2.3
49116;1589;3835;20740;42.7;8.9;;;;;;;;;72;66.4;2.1;3.5;29.6;6.9;4.8;2.8;1.2;0.8;-13.3;13350;30470;2.3
49117;1709;3774;19220;37.7;15.7;;;;;;;;29.4;64.2;55;3.8;5.4;34.9;7.7;6.9;2.6;2.6;1.7;-13.7;11240;31590;2.8
49118;1630;4310;22930;54.1;;;;;;;;;;74.7;68.9;2.3;3.5;26.7;10.7;3.7;2.3;0.8;0.6;-15.8;15530;36620;2.4
49119;1843;4833;20340;35.5;11.7;;;;;;;8.1;24.1;76.2;68.1;2.5;5.6;23.1;7.4;6.8;3.9;1.6;1.3;-13.5;12620;30300;2.4
49120;1940;4895;21430;42.1;8.3;;;;;;;;17;78.2;69.8;2.7;5.7;23.6;7.1;5.7;3.2;1.4;1.1;-14.6;13540;32890;2.4
49201;2133;5757;23370;56.7;5;;;;;;;;;80.2;71.6;2.5;6.1;25.9;8;3.8;2.3;0.9;0.6;-17.9;15020;37150;2.5
49202;2182;5376;19910;39.8;12.1;;;;;;;8.2;22.6;69.8;60.8;3;6;30.3;8.3;6;3.1;1.8;1.1;-14.4;12340;30960;2.5
49203;2405;6465;23270;54.7;5.3;;;;;;;;14.4;80.5;73.4;2.7;4.4;23.9;7.3;4;2.5;0.8;0.7;-15.7;15130;35350;2.3
49204;2794;6440;21630;43.8;7.9;;;;;;;;19.1;71.9;63.3;2.5;6.1;29.5;8.7;4.7;2.3;1.4;1;-14.8;13890;34710;2.5
49205;2773;6765;20750;42.7;9.4;;;;;;;5.2;20.5;72.3;65.4;2.9;4;29;7.1;5.7;3.1;1.5;1.1;-14.1;13210;31170;2.4
49206;3023;7507;22940;51.7;6.1;;;;;;;5;16.3;74.3;67.5;2.8;4;29.9;8.3;4;2.3;1;0.7;-16.5;14770;36170;2.4
49207;3125;7636;22520;52.6;9.7;;;13.5;;;;;22.9;71.7;65.6;2.6;3.5;32.3;7;5.2;2.4;1.7;1.1;-16.2;13330;35940;2.7
49208;3248;7688;19690;33.7;12.1;;14.7;12.7;;;;8.3;25;69.9;57.3;2.5;10.1;29.1;8.3;6;3.1;1.8;1.1;-13.3;12420;30780;2.5
49209;3478;8002;19680;38.8;13.7;;16;17.8;12;;;7.5;26.4;65.6;57.1;2.8;5.7;33.4;8.4;6.3;2.8;2;1.5;-13.7;11870;31220;2.6
49210;3698;8591;20600;40.6;11.9;;13.7;12.1;14.1;;;7.4;25.7;64.7;55.6;3.2;5.9;34.6;10.2;5.2;2.5;1.6;1.1;-14.7;12480;32980;2.6
49211;3387;8473;19870;37;11.4;;;12.2;14.5;;;6.9;22.6;71.7;63.9;3.3;4.5;27.5;7.8;6.6;3.4;1.9;1.3;-13.6;12460;30910;2.5
49212;3671;8495;19520;35.2;12.6;;14;15.8;;;;6.8;27.1;67;56.9;3.2;6.9;31.9;7.9;5.9;2.8;1.8;1.3;-12.7;12260;29570;2.4
49301;4184;10844;22280;50.3;6.7;;;;;;;5;17.7;77.4;69;2.5;5.9;25.5;8.5;4.3;2.6;1;0.7;-15.7;14400;35440;2.5
49302;4624;10649;20230;38.8;12.3;;11.5;15;12.3;;;6.4;26.6;67.1;56.2;2.7;8.2;31.3;10.3;5.8;2.5;2;1.3;-14.5;12310;32110;2.6
49303;4794;11160;19760;37.7;13.1;;14.3;13.8;13.9;10.7;;8.3;26.1;67.5;58.5;2.8;6.2;32.2;8.2;6.1;2.8;2;1.3;-14;12140;31290;2.6
49304;6398;15968;20340;37.9;7.7;;6.4;9.8;7;;;5.3;20.7;74.1;66.6;2.5;5;26.4;7.7;5.1;3.1;1.2;0.8;-13.3;13750;29440;2.1
49305;6522;16392;21530;45.1;6.7;;5.4;6.8;7.2;;;5;17.7;79.1;71.5;2.6;5;23.2;7.4;4.5;2.9;0.9;0.7;-14.2;14230;32620;2.3
49306;7178;16864;20320;40.5;11.4;19.9;12.9;11.7;12.9;7.2;;6;24.1;70.2;62.1;2.8;5.3;29.6;7.9;6.3;3;2;1.3;-14;12530;31390;2.5
49307;7419;18182;20380;39.8;8.5;;8.2;9.6;8.6;5.9;;5.2;21.7;72;63.7;2.7;5.6;28.4;7.9;5.2;3;1.3;0.9;-13.5;13480;30940;2.3
49401;8330;21032;20780;40.6;9.3;;8.8;10.1;10.3;6.6;;5.2;23.5;75.8;67.4;2.3;6.1;23.9;8.4;5.8;3.3;1.5;1;-13.9;13270;31360;2.4
49402;9222;22934;20710;39.8;7.7;;8;7.9;9.5;;;5;21.1;73.7;66.2;2.4;5.1;26.3;8.5;5.4;3.1;1.3;1;-13.9;13790;30830;2.2
49403;9992;25996;22990;53.2;5.3;;5;5;6.4;5;;5;16.3;76.7;69;2.6;5.1;27.5;7.7;4;2.4;0.9;0.7;-15.9;14900;35320;2.4
49404;10056;25678;21370;43.4;6.5;;6.1;7.9;6.6;5;;5;16.2;78.5;71.8;2.5;4.2;22.7;8;4.9;3;1.1;0.8;-14.1;14370;31780;2.2
49405;13763;28395;20020;43.1;16.8;29;25.3;19.9;16.4;10.4;7.8;6.4;30.3;61.8;53;3;5.8;37.9;9.2;7.1;2.2;3;1.9;-16;11060;35200;3.2
49501;23939;52039;20830;47;13.4;19.8;17.5;17.8;12.5;7.7;5.7;5;28.8;70.6;62.6;3;5;31.4;9.1;6;2.3;2.2;1.5;-17.1;12000;35900;3
49701;103059;217797;21320;49.8;15.8;27.4;20.6;18.4;14.9;8.8;5.5;5;29.4;71.7;63.2;3.1;5.4;30.5;8.8;6.8;2.3;2.6;1.9;-17.8;11150;38160;3.4
50101;1034;2131;22890;53.9;;;;;;;;;;52.8;40.4;2.6;9.8;50.7;10.5;3.1;1.2;1.2;0.7;-17.1;13460;38270;2.8
50102;1061;2096;18310;31.5;20.4;;;;;;;;32.1;52.6;42.5;2.6;7.5;43.4;9.5;7.8;2.4;3.3;2.1;-13.3;10350;29630;2.9
50103;1108;2603;20850;44.3;11.4;;;;;;;;;71.7;62.4;2.1;7.2;29.6;7.7;6.1;3;1.9;1.2;-15.1;12320;31240;2.5
50104;1257;2744;20720;43.8;10.1;;;;;;;;20.9;65.6;58.6;2.1;4.9;35.4;7.6;5.3;2.4;1.6;1.3;-13.9;12930;31140;2.4
50105;1342;2948;20870;47.9;9.4;;;;;;;;;64;56;2.3;5.7;37.9;8.8;4.5;2;1.5;1;-15.2;13110;31260;2.4
50106;1426;2899;19080;33.8;15;;;;;;;;27.8;52.6;43.6;1.9;7.1;45.5;10.1;5;1.8;2;1.2;-13.2;11780;28610;2.4
50107;1436;3358;23680;53.7;8.4;;;;;;;;13.4;80.2;73.6;2.5;4.1;24.4;7.8;4.7;2;1.6;1.1;-17.1;13590;39540;2.9
50108;1521;3172;20770;42.1;14.7;;;;;;;9.5;28.1;55.6;47.7;1.9;6;43.4;9.9;5.2;1.8;2.1;1.3;-14.1;11520;32990;2.9
50109;1716;3447;20150;44.3;14.2;;;;;;;;24.8;52.1;41.8;2.4;7.9;47;11.7;4.5;1.4;1.9;1.2;-15.3;11870;37050;3.1
50110;1946;3909;19730;40.5;14.5;;;;;;;8.9;27.3;57.3;46;2.4;8.9;41.2;10.5;5.7;1.7;2.6;1.4;-14.7;11990;32860;2.7
50111;1759;4101;22020;50.2;5.9;;;;;;;;;70;62.8;2;5.2;32.3;7.8;4.4;2.3;1.3;0.8;-14.5;14700;32720;2.2
50112;2069;4106;20030;40.8;13.2;;;;;;;9.2;21.2;52.4;44.6;2.9;4.9;44.8;10.8;5.4;1.8;2.2;1.4;-13.4;11640;31030;2.7
50113;2146;4696;19640;35.8;13.4;;;;;;;7.5;24.1;60.7;51.6;2.3;6.8;34.5;10.4;7.4;2.6;3.2;1.6;-13;11920;30410;2.6
50114;2395;5118;21990;52.8;9.4;;;;;;;;21.1;57.8;47.8;2.4;7.6;44.1;11.4;3.7;1.6;1.2;0.9;-17;13260;37880;2.9
50201;2724;5647;20310;39.8;13.8;;;19;;;;6.1;26.9;61.9;52.6;2.7;6.6;37.1;8.8;6.1;2;2.6;1.5;-13.9;11640;31490;2.7
50202;2607;5973;20850;43.2;10.5;;;;;;;6;20.8;68.5;61.8;2.2;4.5;33;7.1;5.8;2.4;2.2;1.2;-14.4;12820;33440;2.6
50203;2951;6807;21100;45.4;10.4;;;13.2;;;;6.1;20.2;71.2;63.8;2.5;4.9;29.8;7.9;5.3;2.4;1.8;1.1;-14.2;12860;32600;2.5
50204;3900;7882;23240;54.8;9.5;;;14.8;;;;6;20.6;56.1;39.9;2.1;14.1;45.9;14.8;2.9;1.1;1.1;0.7;-19.7;13280;43260;3.3
50205;3683;7747;21250;44.4;12.9;;18.2;16.4;;;;;25.5;67;58.1;2.1;6.8;33.8;9.1;6.6;2;3;1.6;-16.5;12390;36140;2.9
50206;4084;8332;20220;38.9;11.9;;;11.7;;;13.5;6.7;23.1;59.7;50.3;1.9;7.5;38.8;10.2;5.4;1.8;2.2;1.4;-14.1;12510;31950;2.6
50207;4075;7804;19360;38.7;18.5;34.5;27.5;21.9;16.3;;;;30.7;61.9;53.8;2.7;5.4;35.5;9.2;9.1;2.2;4.5;2.4;-15.7;10790;33860;3.1
50301;4567;9513;19560;39.8;15.4;;17;19.7;14.5;11.3;;7.6;26.3;63.3;54.6;2.8;5.9;36.6;7.7;6.6;2.2;2.7;1.7;-14.2;11530;32270;2.8
50302;7227;15003;21720;48.3;10.9;;13;12.8;12.2;6.4;;5;21.6;66.2;57.6;2.2;6.4;34.6;11.3;5.1;1.7;2.1;1.3;-17.2;12850;37710;2.9
50401;11900;23223;20790;46.5;15.6;26.2;22.5;17.8;16.3;8.2;7;5;28.1;65.5;58.2;2.5;4.8;35.3;8.5;7.1;2.1;3.2;1.8;-16.4;11500;35210;3.1
50402;13691;26035;22320;51.9;11.2;19.8;20.9;14.6;11.4;6.8;7.1;5;21.8;52.8;43.2;2.3;7.3;47.3;14.9;3.9;1.1;1.7;1.1;-18.9;12620;40510;3.2
50501;37944;78814;21290;49.1;13.7;21.5;17.6;16.6;11.4;8.8;7.9;5;24.9;71.6;64.9;2.8;3.9;31.5;6.4;6.8;2.1;3;1.7;-16.3;11930;35370;3
51101;859;2123;25930;68.1;;;;;;;;;;70.9;63.2;1.6;6.1;35.1;10.7;2.4;1.6;0.4;0.4;-19.1;16330;42430;2.6
51102;973;2148;20520;45.5;14.8;;;;;;;;31.9;66;54.4;3.6;8;30.7;11.7;6.4;2.6;2.4;1.4;-14.8;11690;33240;2.8
51103;883;2199;24880;62.7;;;;;;;;;;72.4;67.2;1.8;3.4;34.9;7.2;3.2;1.6;0.9;0.7;-17.7;14460;39780;2.8
51104;1334;2784;20580;46.8;15.5;;;;;;;;28.2;65.9;44.9;2.6;18.4;32.1;14.6;5.6;2.2;1.9;1.5;-18.2;11430;40360;3.5
51105;1274;3176;24780;63.7;;;;;;;;;;75.8;62.8;1.5;11.5;28.9;11.5;2.7;1.6;0.6;0.5;-18.9;15670;41910;2.7
51106;1386;3126;24640;65.2;;;;;;;;;;77;48.9;1.4;26.7;24.2;19.7;2.5;1.3;0.7;0.5;-23.4;14880;54100;3.6
51107;1324;3581;24250;57.7;;;;;;;;;;84.7;77.4;2.3;5;22.3;6.4;3.5;2.4;0.7;0.4;-16.9;15050;38070;2.5
51108;1601;3356;20040;44.5;15.4;;;;;;;;28.1;64.8;55.7;2.7;6.4;33.1;10.5;6.9;2.5;2.7;1.7;-15.3;11680;32510;2.8
51109;1280;3047;18800;41.4;16.8;;;;;;;;24.7;74;66.4;2.9;4.7;24.9;6.7;8.1;4;2.3;1.8;-13.7;11570;29440;2.5
51110;1611;4157;22730;54.6;6.3;;;;;;;;;79.5;73.3;2.3;3.9;25.7;5.8;4.2;2.5;1.1;0.6;-15.2;14750;34640;2.3
51111;1959;3938;19410;40.7;17.8;;;;;;;;32.1;61.3;53.6;2.5;5.2;37;8.7;7.8;2.2;3.5;2.1;-14.8;10890;32620;3
51112;2310;4582;20460;48;15.6;;;20.9;;;;;27.7;65.5;55;2.8;7.7;33.4;11.7;6.2;1.9;2.7;1.6;-16.8;11480;36790;3.2
51201;2007;5005;23410;60.8;7.1;;;;;;;;14.1;81.2;72.6;2.3;6.3;25.7;8;3.5;1.8;1;0.7;-18.4;14250;40160;2.8
51202;1611;4084;19710;41.8;11.4;;;;;;;;17.3;78;72.2;2.4;3.4;23.2;5.6;7;3.8;1.8;1.4;-13.8;12670;30650;2.4
51203;2293;5273;19390;39.2;15.7;;19.7;;;;;;26.6;70.3;61.2;3.3;5.8;29.7;5.8;8.1;3.1;3.1;1.9;-13.9;11850;31510;2.7
51204;2452;5089;22990;61;7.5;;;;;;;;17.5;71.8;59.8;2.5;9.5;33.2;10.6;3.2;1.2;1.3;0.7;-18.8;14170;38660;2.7
51301;6668;13562;17440;36.8;24.7;33.8;31.1;32.3;24.3;18;12.3;8.3;34.6;60.4;52.6;3.6;4.2;35.5;8;10.4;2.9;4.7;2.8;-14.3;10160;30430;3
51401;14180;29127;20740;51.8;16.9;24;22.2;20;15.2;11.8;8.9;5.2;29.5;70.5;59.2;3;8.3;31;11.1;6.1;2;2.5;1.6;-18.7;11010;37150;3.4
51501;25149;52462;19750;46.9;19.2;31;27;22.4;16.7;10.1;8.5;5;31.6;70.3;63.3;3;4;31.7;6.7;7.6;2.6;3;2;-16.3;10670;33800;3.2
51701;91952;192678;20030;49;20.3;31.4;25.6;23.6;18.7;11.5;8.1;5;30.2;74.3;65.5;3.1;5.7;27.9;8.4;7.9;2.5;3.2;2.2;-18.5;10300;37730;3.7
52101;1273;2680;20230;41.8;14.4;;;;;;;;27;60.5;52.4;2.9;5.2;37.6;10;6.4;2.1;2.9;1.4;-14.5;12040;32810;2.7
52102;1669;3466;20520;46.2;12.5;;;;;;;;31;60.5;54.2;3.2;3.1;41.9;5.8;5.4;1.9;2.1;1.4;-13.6;12340;30440;2.5
52103;1504;3170;18650;42;17.5;;;;;;;;32.5;62.5;54.6;3.1;4.8;37.2;6.2;8.3;2.6;3.7;2;-14.2;11070;30480;2.8
52104;1687;3472;19690;42.3;14.7;;;;;;;;28.9;63.8;57.4;2.4;4;36.5;7.2;6.5;2.3;2.7;1.5;-14;11640;30760;2.6
52201;2288;4798;18010;35.2;23.8;;34.4;28.4;26.8;16.5;;10.8;43.8;55.7;48.1;2.9;4.7;41.3;7.2;9.2;2.5;4.5;2.2;-13.4;9970;30730;3.1
52202;4384;8772;20210;47.3;17.2;;24.9;21.8;15.7;;;5;29.8;66.6;56.1;3;7.5;33.9;9.4;6.8;2;3;1.8;-16.7;11080;34100;3.1
52401;10812;21020;20570;48.8;16.6;27.9;23.2;20.1;16;9.7;;5;29.2;65.5;58.1;2.5;4.9;36;8.4;7.3;2;3.4;1.9;-17.2;11080;35300;3.2
53101;930;2321;21120;42.8;;;;;;;;;;74.8;70;2.1;2.7;27.7;5.4;5.5;3.4;1.2;0.9;-13.4;13890;30210;2.2
53102;1152;2434;19050;34;14.9;;;;;;;;;55.3;48.1;2.2;5;43.7;7.2;6.3;2.6;2.3;1.4;-12.5;11960;27470;2.3
53103;1225;2387;19320;32;12.8;;;;;;;;30.3;51.9;44.7;2.4;4.8;43.3;11.5;6.1;1.8;2.6;1.7;-12.8;12050;30310;2.5
53104;1004;2717;21770;47;;;;;;;;;;80.3;72.9;2;5.4;21.8;8.2;4.9;3.3;1;0.6;-15.2;14340;31890;2.2
53105;1144;2618;20270;39.9;10;;;;;;;;;63.8;56.2;2.2;5.4;35.5;10.5;4.8;2.4;1.4;1;-14.6;12990;31350;2.4
53106;1309;2673;19660;39;15.9;;;;;;;;35;54.3;46.8;2.4;5.1;42.4;11;6.1;2.1;2.4;1.6;-13.8;11550;30740;2.7
53107;1114;2969;21700;51;7.3;;;;;;;;;74.9;69.8;1.9;3.2;27.1;8.3;5;3.1;1.1;0.8;-15.3;13940;33020;2.4
53108;1267;2724;19960;37.1;11.4;;;;;;;;;62.1;55.7;2.3;4.1;36.8;10;5.2;2.4;1.5;1.3;-14.1;12760;30580;2.4
53109;1281;3147;20800;41.7;8.7;;;;;;;;;68.9;61.8;2.2;4.9;30.9;9.7;5;2.8;1.2;1;-14.5;13580;31220;2.3
53110;1355;3179;20360;40.6;9.9;;;;;;;;;69.5;61.9;2.2;5.4;30.2;8.8;5.3;2.9;1.4;1;-13.8;13060;30460;2.3
53111;1785;4422;23640;59.1;6.2;;;;;;;;20.9;75.6;68.9;2.1;4.6;30.1;8.2;3.7;2;1;0.7;-17.6;14980;38820;2.6
53112;1753;4471;22510;53.1;6.1;;;;;;;;;73.9;68.6;2.4;2.9;29.7;7.7;4.1;2.6;0.8;0.7;-15.4;14640;33620;2.3
53113;2024;4273;20340;40.9;12;;;;;;;6.8;24.4;58.1;51.2;1.8;5.1;39.1;12.6;5;2.2;1.6;1.2;-14.8;12470;32900;2.6
53201;2519;5406;19980;38.6;11.4;;;;;;;6.4;22.1;61.3;53.9;2.1;5.3;36.9;11;5.4;2.3;1.8;1.3;-14.6;12640;30950;2.4
53202;2444;6288;24260;61.6;5;;;;;;;;;73.4;66.8;2;4.6;31.6;9.7;3.3;2;0.7;0.6;-18;15750;38370;2.4
53203;3812;8062;20240;42.5;12.6;;18.3;15.6;;;;5;28.4;62.4;56.3;2.2;3.9;37.3;9;5.7;2.4;1.9;1.4;-14.4;12270;31010;2.5
53301;7124;15103;21460;48.7;11.6;24.2;14.7;14.2;11.1;;;5;26.1;65.8;59.5;2.3;4;35.1;10.2;5.3;2.1;1.9;1.3;-16.4;12430;34310;2.8
53302;7378;16115;21110;44.6;10.3;;14.2;12.2;9.8;;;5;22.7;65.4;58.7;2.4;4.3;35.2;9.6;5.5;2.3;1.9;1.3;-15.7;12950;34040;2.6
53501;28053;59204;21170;49.2;15.6;28.1;21.6;19.1;13.5;8.4;6.3;5;30.8;69.7;62.6;2.7;4.4;32.3;9.6;6.2;2.4;2.2;1.6;-17.8;11400;37110;3.3
54101;1117;2602;19410;39.7;14.7;;;;;;;;29.1;64.3;59.2;3;2.1;36;5.1;7.9;3;3.2;1.7;-13.3;11630;29510;2.5
54102;1141;2717;23930;32.9;14;;;;;;;;33.2;36.4;31.6;2.1;2.7;16.5;53.4;2.6;1;0.9;0.7;-8.9;11450;44690;3.9
54103;1143;2840;25260;66.1;;;;;;;;;;81.1;73.2;1.8;6.1;25.8;8.4;2.7;1.4;0.8;0.5;-18;15810;39600;2.5
54104;1111;2650;22470;54.3;9.4;;;;;;;;;74.2;67.3;2.6;4.3;29.6;7.8;5;2.2;1.8;1;-16.6;13210;35350;2.7
54105;1172;2818;24070;29.6;16;;;;;;;10.2;33.5;36.6;30.5;2.3;3.8;18.8;50.7;3.5;1;1.5;1;-9.6;10490;42950;4.1
54106;1452;3360;22500;47.8;8.8;;;;;;;;;70.6;62.9;2.7;5;27.9;13;3.9;1.7;1.5;0.7;-15.4;13370;36250;2.7
54107;1408;3153;24940;23.2;13.2;;;;;;;10.5;;22.8;18.7;2;2.1;16.5;64.9;2.3;0.6;1.2;0.5;-6.5;11540;45990;4
54108;1676;3883;25410;67.8;;;;;;;;;;69.8;60.8;1.8;7.2;38.3;9.2;2.5;1.2;0.9;0.4;-19.8;16220;41530;2.6
54109;1714;3986;22260;50.2;8.1;;;;;;;;20.2;69.7;64.6;2.4;2.7;33;8.5;4.4;2;1.5;0.9;-15.6;13680;34100;2.5
54110;1839;4245;18230;26;25.6;;29.6;30.7;28.2;;;17.2;46.7;42.5;36.6;3.1;2.8;30.5;28.7;7.6;2.5;3.4;1.7;-9.3;9220;31740;3.4
54111;2027;4675;20710;43.7;12.3;;;;;;;;30.2;72.8;66.8;3;3;30.3;5.6;5.9;2.4;2.3;1.2;-14.6;12240;32370;2.6
54112;2110;4334;19740;42.6;18.2;;;;;;;8.6;34.8;62.6;53.5;5.5;3.6;37.6;6.5;7.7;2.4;3.3;2;-14.4;10950;31520;2.9
54201;2126;4935;20810;31.7;17.5;;23.3;;;;;12.5;35;45.8;39.2;2.9;3.7;26.6;33.3;4.5;1.7;1.8;1;-10.2;10280;35050;3.4
54202;2402;5063;19460;30.9;21.6;;27.2;27.1;20.8;;;10.9;40.5;43.3;36.9;2.5;3.9;33;28.5;6.4;1.5;3;1.9;-11.2;9750;34130;3.5
54203;2984;7060;21220;45.6;10.8;;;13.7;;;;;24.9;73.5;67.7;2.6;3.2;29.5;5.3;6.3;2.6;2.4;1.3;-14.6;12690;32310;2.5
54204;3528;8238;26030;68.8;5;;;;;;;;14;72.8;66;1.9;4.9;36.6;8.2;2.5;1.2;0.8;0.5;-20.1;15720;42990;2.7
