CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
145;29057;61513;21090;46.7;14.4;26.3;18.8;15.5;13.3;10.1;12.6;7.8;28.2;64.1;54.7;2.5;6.9;35.5;10.9;5.8;1.8;2.6;1.4;-16.3;11620;35450;3.1
146;27054;59385;19510;43.3;16.9;24.9;20.8;22.2;16.7;10.6;9.6;8.3;33.4;64.1;57;3.1;4;35.6;7.5;7.3;2.5;3.1;1.7;-14.5;11260;31720;2.8
147;24923;60932;21010;46.9;14.4;20.2;18.2;17.5;12.2;9.8;8.9;7.8;29.9;70.9;63.5;3.3;4.1;29.2;8.8;6;2.9;1.8;1.3;-14.9;11680;34050;2.9
148;26627;61667;19420;42.8;21.7;29.7;25.1;25.1;21.1;19.2;13.2;10.3;36.5;64.9;53.6;4;7.3;32.7;12.2;6.9;2.5;2.6;1.8;-16.7;10000;35670;3.6
149;28364;60231;21200;46.9;12.1;20.8;14.3;14.7;12.9;7.7;8.2;7;28.8;63.4;52.8;3;7.6;38.1;9.1;5.7;2.1;2.4;1.2;-16.3;12340;34540;2.8
150;27686;61852;19350;43.6;22.3;30.7;25.3;25.9;23.8;17.3;14.6;9;36.8;67.4;57.1;3.9;6.4;31;11.1;7.9;2.5;3.3;2.1;-17.4;9960;35180;3.5
151;26229;58760;25100;59.7;10.2;11.6;10.5;12.2;9.2;8.7;8.1;5;19.6;81.8;74.3;3.3;4.2;23.9;10;3.1;1.4;1;0.7;-18.8;12960;47940;3.7
152;27050;57774;21920;51.1;12.1;20.8;15.3;14.1;12.4;7.3;8.4;6;26.4;69;59.2;2.8;7;32.6;10.6;5.2;1.7;2.3;1.2;-17.4;12380;37730;3
153;26747;56196;21140;47.2;14.3;26.6;17.5;16.6;14.8;9.5;10.9;8.2;29;61.4;52.1;2.9;6.4;39;10.5;5.5;1.8;2.4;1.3;-16.4;11650;35570;3.1
154;26531;57616;19340;39.7;18.5;27.5;22.1;21.8;19.4;13.2;14.3;11.3;34.2;60.2;50.4;3.3;6.5;37.8;10.4;7;2.4;2.9;1.7;-15.4;10870;32680;3
155;23634;58804;21200;43.8;9;12.6;9;8.9;9.4;6.5;10.9;5;23.2;75.8;68.3;2.7;4.8;25.2;7.8;5.6;3;1.6;1;-14.4;13360;32310;2.4
156;23547;56509;17430;32.8;24.7;38.8;28.7;27.3;23.3;16.6;15.4;9.7;42.7;66.9;60;3.4;3.5;30;4.9;11.2;3.8;4.6;2.8;-13;10130;28870;2.9
157;25827;55838;22640;57.9;11.7;19.1;14.9;13.4;11.1;7.8;7;5;25.2;73.9;58;2.5;13.4;28.6;13.3;4.2;1.6;1.6;1;-20;12420;40480;3.3
158;24558;57927;23020;55.6;9.8;15.6;12.8;11.1;7.9;6.8;7;5;21.9;77.8;70.5;2.6;4.7;26.4;9.3;4.2;1.9;1.4;0.9;-17.7;13130;38320;2.9
159;25176;54709;19950;43.5;17.5;27.5;20.7;21.8;17.6;10.7;10.7;8.2;29.8;68.8;57.4;3.3;8.1;30.5;10.2;7.1;2.2;3.1;1.8;-16.6;10990;35050;3.2
160;25020;52852;20900;47.6;13;21.2;16.4;14.4;12.9;8.7;9.4;5.8;26.9;67.1;59.2;2.4;5.5;34.5;8.5;5.7;2;2.4;1.3;-15.8;12040;33900;2.8
161;24513;56474;21180;47;12.2;20.6;17.4;14.2;11.2;7.3;6.7;5.4;28.9;68.6;60.8;3;4.8;31.5;9.9;5.6;2.4;1.9;1.3;-15.6;12280;34000;2.8
162;23998;52684;20320;44.5;14.6;22.2;16.4;16.4;16.3;10.3;9.1;6.7;29.3;66.9;58.5;2.8;5.6;33.5;8.8;6.3;2.4;2.4;1.5;-15.5;11760;33800;2.9
163;22046;53854;23410;58.3;10.3;14;12.4;10.9;8.8;9.1;7;5;20;81.5;74.9;3.2;3.4;22;10.2;3.8;2;1;0.8;-17.5;12880;41780;3.2
164;23446;53383;19820;42.3;17.7;31.3;21.9;19.7;17.3;12.2;10.5;8.1;35.3;67.2;57.2;2.9;7.1;31.9;9;7.4;2.4;3.4;1.6;-15.5;10980;33630;3.1
165;23031;53962;20320;45.8;17.6;23.5;19.6;20.5;18;13.9;11.5;7.8;32;69.7;60.3;3.5;5.9;29.9;10.3;6.5;2.6;2.3;1.6;-16.4;10910;34950;3.2
166;28609;57870;19010;41.5;21.8;34.5;30.9;28.5;25.1;13.8;11.8;12.4;35.5;52.8;42;4.4;6.4;43.4;12.8;7.4;2;3.5;1.9;-16.4;10060;33370;3.3
167;23944;53819;22360;54;11.3;16;14.8;13.6;9.8;7.8;7.9;5;22.6;72.3;64.2;2.8;5.3;29.5;10.2;4.6;2.1;1.5;1;-16.6;12590;36140;2.9
168;22025;53901;20470;48.5;16.6;20.9;22.4;19.5;15.2;11.7;8.8;5.6;31;72.4;66;3.4;3;26.7;11.5;6.1;2.8;1.9;1.4;-16.7;11160;34920;3.1
169;21669;53515;21560;47.5;8;11;7.4;9;8.7;5;8.3;5;18.9;77.7;69.4;2.6;5.7;22.9;10;5;2.7;1.4;0.9;-15.6;13860;34100;2.5
170;22442;50883;21190;46.9;12.1;19.7;14.9;14.4;10.5;8.5;9.8;6.9;27.2;70.6;63.1;2.6;4.9;31.6;8.1;5;1.9;2;1.1;-15.3;12330;33930;2.8
171;22775;50873;20040;41.3;14.4;21.5;17.9;17.4;14.7;9.4;9;7.3;32.2;65;57;2.6;5.4;34.9;8.7;5.9;2.5;2.1;1.3;-14.5;11710;31660;2.7
172;22445;50311;20460;42.2;11.5;17.9;14.1;12.2;10.8;7.8;9.4;5.1;25.9;68.8;60.9;2.5;5.4;31.1;8.8;6;2.5;2.2;1.3;-14.7;12610;32250;2.6
173;20906;51563;21230;45;7.1;8.3;6.5;7.5;8.1;5;9.3;5;19.9;78.2;70.3;2.6;5.3;24.2;7.8;4.6;2.7;1.1;0.8;-14.8;14090;31890;2.3
174;22181;49981;23030;56.3;9;12;10.5;10.1;9.3;6.6;6.8;5;19.2;74.1;60.6;2.3;11.2;27.6;13.8;3.7;1.6;1.3;0.8;-19.2;13390;42290;3.2
175;22216;48710;19990;42.1;16;21.3;16.9;18.9;16.2;12.2;14.5;9.8;29.9;64.5;55;3;6.5;34.4;10.6;5.9;2;2.5;1.4;-15.4;11320;33390;2.9
176;23108;48297;19900;41.9;14.4;22;18.5;18;14.8;9.7;9.6;6.6;29.2;61.8;54.5;2.8;4.5;39;7.3;6.6;2.2;2.8;1.6;-14.7;11750;32070;2.7
177;21939;47111;21240;48.8;12.8;21.8;15.7;15.3;13.5;8.7;7.9;6.2;28.9;66.3;58.4;2.4;5.5;35.8;8.3;5.6;1.9;2.4;1.3;-16;12110;34520;2.8
178;21041;47919;20940;47.9;14.9;24.7;21.2;18.7;13;9.4;8.4;7.1;30.1;67.8;60.2;3;4.6;34.1;8.3;5.6;2;2.3;1.3;-15.8;11520;35410;3.1
179;22784;46038;20410;44.8;16.1;25.2;18.3;18.7;17;10.4;15.2;10;32.8;61.4;52.8;2.5;6.1;39.4;8.4;6;1.8;2.8;1.4;-15.2;11200;32890;2.9
180;22005;50069;21000;45.7;9.7;11.5;9.7;11.2;10.8;6.5;10.3;6.4;19.7;65.6;57.1;3;5.5;34.7;11.2;4.4;2.1;1.4;0.9;-15.9;13130;33270;2.5
181;21259;49412;25330;61.1;7.3;8;7;7;7.5;7.2;7.8;5;16.2;87;78.2;3.2;5.6;20.5;8.3;3.3;1.5;1.1;0.7;-19.1;14180;44970;3.2
182;21211;46631;21310;49;12.3;18.1;17.9;15.5;11.6;7.6;6.1;5.5;29;67.5;59.9;2.6;5;34.3;9.2;5.1;2;2;1.1;-16.1;12290;35190;2.9
183;21311;45174;20470;45.9;13.7;21.1;17.1;17.5;13.6;9.3;8.6;6.1;26.7;64.4;57.3;2.8;4.3;37.8;7;6.1;2.2;2.4;1.5;-15.3;11940;33050;2.8
184;19801;45177;20820;29.7;21.3;28.7;27.8;24.6;19.9;13.8;14;10.2;38.3;36.8;31.2;2.7;2.9;22.7;44.9;5.1;1.3;2.3;1.5;-9.5;9370;40210;4.3
185;20305;45928;20850;47.7;17.3;27.2;19.7;20.9;16.6;14.1;10.5;7.3;36.1;69.1;60.2;3;5.9;32.2;8.6;6.5;2.3;2.6;1.6;-16.4;10880;35840;3.3
186;23324;48165;21590;49.1;10.7;15.9;15.5;12.4;11.3;7.2;7.9;5.5;21.8;58;48;2.5;7.5;42.4;12.7;4.2;1.6;1.6;1;-17.3;12830;37880;3
187;21170;46518;21570;47.7;10.3;18;11.5;12;10.4;6.7;8.5;5.5;23.5;66.8;58.1;3.1;5.6;35.1;8.8;5.3;2.1;2;1.2;-16;12880;35100;2.7
188;20507;46184;20440;43.3;12.6;18.3;14.8;14.9;13;7.7;11.6;8;28.1;65.8;58.3;3;4.5;34.3;8.7;5.9;2.5;2.1;1.3;-14.7;12220;32430;2.7
189;19333;45782;20060;39.2;12.6;19.5;15;14.1;11.2;7.8;12.4;6.7;31.7;69.5;60.3;2.5;6.7;29.3;10.1;5.8;2.7;1.9;1.2;-14.7;12210;31340;2.6
190;19774;45905;21130;48.7;16;18.5;18;20.9;14.1;13.2;10.6;7.6;31.8;69.2;61.5;3.2;4.5;31;10.4;5.9;2.5;2;1.4;-16.5;11280;36450;3.2
191;18667;44285;20480;45;11.5;15.8;13.4;12.7;11.1;8.1;9.2;5.4;25.3;71;63.1;2.7;5.2;28.6;9.7;5.6;2.8;1.6;1.2;-14.9;12510;31550;2.5
192;23854;49610;22010;52.1;8.3;12.5;9.9;11.2;10;5;7;5.3;18;53.4;45.9;2.8;4.7;48;11.9;3.2;1.4;1.1;0.7;-16.5;13650;35360;2.6
193;19298;42300;20610;44.2;14.5;24.2;17.5;16;13.2;9.8;11.3;6.5;29.8;67.8;58.6;2.5;6.7;31.8;9.2;6.4;2.2;2.7;1.5;-15.2;11640;34130;2.9
194;20997;44046;20550;43.2;13.3;19.4;16.7;14.4;13.5;10.1;9;8.2;25.4;64.4;56.5;3;4.9;35.2;9.5;5.7;2.1;2.3;1.3;-14.8;11990;32830;2.7
195;20244;42511;20250;43.3;17.1;28;24.3;20.3;17.4;10.9;12.4;9.8;34.6;59.6;51.1;2.8;5.7;39.6;9.1;6.9;2.1;3.2;1.6;-15.2;11000;33760;3.1
196;19508;43267;20900;49.3;14.9;18.4;19.3;18.2;14.8;10.6;9.2;7.2;31;66.1;58.5;2.9;4.7;35.4;8.4;5.8;2.4;2.1;1.3;-15.7;11350;34420;3
197;17914;41319;18190;38.1;25.8;33.7;36.5;34.4;22.7;16.6;14.3;10.5;40.4;65.2;57.3;3.6;4.3;32.5;7.9;9.4;2.6;4.4;2.4;-15;9620;33900;3.5
198;18877;42002;19950;39.7;13.9;17.7;14.3;16.5;15.3;9.9;12.1;8.4;25.9;65.8;56.7;2.5;6.6;33.1;9.1;6.2;2.4;2.4;1.4;-14.2;11870;31340;2.6
199;18470;41391;20160;43.1;16.3;23.5;18.9;18.1;16.2;12.3;12.3;8.6;31.3;66.8;58.5;3.1;5.2;31.9;9.2;7.4;2.4;3.2;1.8;-15.3;11150;33510;3
200;22751;43579;18320;41.1;25.8;39.1;36.1;34;29;17.6;13.2;9.7;38.8;55;44;3.9;7.1;43.1;11.4;8.6;2;4.2;2.4;-18.1;9520;34850;3.7
201;18274;42709;19370;42.6;20.9;26.3;24.5;23.4;18.9;19.1;14.2;9.5;34.5;70;60.1;4.1;5.8;29.3;10.7;6.7;2.5;2.6;1.6;-16.7;10340;35290;3.4
202;16878;42600;21930;48.3;6.1;8.6;6.4;5.7;5.9;5;7.4;5;17;80.7;73.9;2.4;4.4;20.8;9.5;4.4;2.7;1;0.7;-15.4;14530;33430;2.3
203;18660;40216;20600;46;14.8;22.4;20.6;19.7;14.9;8.7;8.1;7.9;32.4;61.2;54.2;2.9;4.1;39.6;8.8;5.7;2;2.4;1.3;-15.3;11480;33200;2.9
204;18015;40330;20120;41.3;13.4;19.1;16.1;15.9;14.2;8.9;9.9;7.8;30;64.3;55.2;3;6.1;35.9;8.6;5.8;2.3;2.2;1.3;-14.6;12020;32150;2.7
205;18487;40048;20810;45;12.2;17.5;14.4;14.9;13.2;7.6;9.9;7.3;24.6;62.9;51.3;2.5;9.1;37.8;10.1;5.3;2;2.1;1.2;-16.1;12340;35220;2.9
206;18261;37347;21280;48.2;12.8;24.8;16.4;15.5;12.5;7.5;10.6;6.9;28.2;61.4;53.8;2.5;5.1;40.4;8.6;5;1.7;2.1;1.2;-15.4;12140;34380;2.8
207;17374;38665;20950;46.4;11.6;20.3;13.3;13.5;11.4;7.2;9.5;6.5;27.8;68.5;59.2;2.6;6.7;32;9.4;5.5;2.2;2.1;1.2;-15.4;12530;33750;2.7
208;18265;38620;19440;40.9;19;33.6;27.5;24.3;18.5;11.9;8;8.6;42.2;59.7;52.8;3.1;3.8;38.8;7.7;8.2;2.4;3.8;2;-14.4;10520;31610;3
209;16206;38352;20510;48.6;16.5;25.9;21.5;18.5;16.6;10.8;6.5;7.2;33.3;71.9;62.2;3.2;6.5;29;8.8;6.7;2.8;2.4;1.5;-16.4;11020;34360;3.1
210;16321;37084;21660;47.3;10.4;18.6;10.8;12.1;9.2;6.9;10.2;5.6;23;70.2;62.2;2.5;5.5;30.2;11;4.9;2.2;1.7;1;-16.3;12930;35610;2.8
211;20439;39493;23350;57.3;11.3;17.6;16.7;15.9;13.9;7.3;5.7;5.9;19.7;55.5;44.2;3.1;8.2;46.3;17.1;3.2;0.9;1.5;0.8;-22.1;12620;45450;3.6
212;14728;36999;20580;39.4;8.6;11.6;7.8;9.9;8.9;6.5;8.3;5.2;22.5;75.1;67;2.4;5.7;24.9;8.1;5.5;3.2;1.4;0.9;-13.6;13520;30500;2.3
213;15549;35738;19890;42.9;19.3;30.5;25.2;21.6;17.1;15.1;12.8;9.8;35.1;64.4;54.7;3.6;6.1;34.9;9.9;6.8;2.6;2.6;1.6;-16;10590;33760;3.2
214;16847;37044;21650;48.9;9.8;12.4;10.1;11.7;11.7;6.5;8.5;6.2;24.2;64;55.7;2.9;5.4;38.1;9.2;4.6;2;1.7;0.9;-15.9;13090;34280;2.6
215;15922;34374;20140;43.1;15.6;23.2;19.4;19.7;17;9.5;9.6;8;30.2;63.4;54.5;2.6;6.3;36.6;8.3;6.1;2.3;2.4;1.4;-14.4;11340;31820;2.8
216;16290;35377;19040;38.8;21.3;35.5;27.2;23.7;20.5;15.1;11.5;8.3;38.8;64.2;55.8;3.3;5.1;32.2;8.4;9.4;2.7;4.3;2.4;-14.2;10290;31790;3.1
217;15904;35114;19820;40.5;14;21.9;16.4;15.8;13.6;9.4;12.2;8.1;33.5;64.4;55.7;2.6;6.1;35.1;9.3;6;2.3;2.4;1.3;-14.8;11930;31090;2.6
218;15456;34341;20090;44.5;15.2;21.8;17.5;18.6;15.8;10.7;9.6;6.7;30.9;66.8;56.9;2.9;7;32.4;9.2;6.4;2.4;2.5;1.5;-14.8;11640;33520;2.9
219;14919;34282;21180;46.4;10.8;17.7;12.6;11.9;10.9;6.3;9;5.8;24.6;69.5;62.1;2.4;5;31.2;9.6;5.1;2.5;1.5;1.1;-15.4;12730;32820;2.6
220;15451;34015;20210;45.2;14.4;25.7;19.3;16.6;14.6;7.8;8.2;5.4;28.3;65.4;56.9;3.2;5.3;34.9;8;6.9;2.3;3;1.6;-15.2;11840;33520;2.8
221;14385;34411;18090;34.8;21.6;32.8;25.4;24.3;19.6;14.6;13.8;7.6;35.9;69.3;63;3.2;3.1;29.5;4.5;10.1;3.5;4.1;2.5;-13.4;10680;29350;2.7
222;14228;34155;17940;37.3;26.8;31.4;30.4;31.2;26.8;22.8;17.4;12.3;43.1;67.3;56.3;4.7;6.3;28.6;9.3;9.6;3.2;4;2.4;-14.8;9320;32020;3.4
223;14629;32256;20690;46.8;14.5;23.7;21;18.7;14.6;8.5;6.5;6.5;34.6;62.4;53.9;2.5;6;37.6;9.5;5.7;2.4;2;1.3;-15.2;11630;33730;2.9
224;16165;34302;20020;40.8;15;26.5;18.9;17.6;12.9;10.7;10.7;7.2;30.7;64.6;54.2;3.1;7.3;33.9;10.5;6.3;2.1;2.6;1.6;-15.3;11660;33150;2.8
225;15553;33443;19590;39.8;17.1;24.2;23.3;21;16.1;12;11.1;9.9;35;63.5;55.8;3.4;4.3;35.6;9.1;6.4;2.2;2.7;1.5;-14.6;11000;32160;2.9
226;15493;32339;21270;46.4;13.5;16.6;15;15.2;13.9;10.7;12.8;9;26.8;62.8;54.1;2.4;6.3;37.4;10.7;4.8;1.7;2;1.1;-15.7;11930;34380;2.9
227;14851;33068;20930;47.4;11.2;16;13.5;12.8;12.2;7.4;7;5.7;25.7;68.2;60.5;2.6;5.1;33.3;9.1;4.7;2.2;1.5;1;-15.3;12640;32620;2.6
228;14187;33203;19680;38.3;15;22.8;18.5;18.2;13.4;9.2;11.5;8.6;34;67.3;57.5;2.7;7.1;30.3;9.6;7.1;3;2.6;1.5;-14.3;11610;30750;2.6
229;14324;32523;20570;43.1;11.8;16.6;16.1;12.8;10.4;7.7;10.9;6.9;27.3;66.8;56.1;2.4;8.3;33;8.8;5.9;2.6;2.1;1.2;-14.5;12490;31850;2.5
230;14519;31533;20690;47;14;24.5;18.6;15.9;13.9;9.6;7.5;6.9;29.2;63.8;55.7;2.9;5.2;36.1;9.4;6.3;2.2;2.7;1.4;-15.6;11780;34960;3
231;17222;36699;23310;56.4;7.8;;7.7;10.8;9.3;5.2;5.8;5;16.6;58.2;50.7;2.9;4.6;44.4;12.3;3.2;1.4;1.1;0.7;-18.1;13930;39680;2.8
232;13207;31144;18220;36.8;23.5;32.9;30;27.8;22.9;13.9;10.3;11;44.2;66.8;58.2;3.9;4.7;30.1;6.4;10.1;3.5;4.3;2.3;-13.4;10050;29990;3
233;15003;31133;20380;44.9;15.2;20;17.7;17.9;16.7;10.4;14.8;11.2;25.5;58.3;48.3;3.5;6.5;40.5;12;4.9;1.6;2.1;1.2;-15.7;11460;34420;3
234;14286;31945;21430;46.9;10;13.3;10.8;11.2;10.6;6.8;9.1;5.6;20.6;69.4;60.7;2.3;6.4;31.6;9.8;4.9;2.1;1.7;1.1;-15.7;13040;34210;2.6
235;14973;32338;20750;49.1;14.2;22.6;18.7;18.1;15.4;7.9;7.8;6.1;29;63;54.2;2.8;6;39;8.6;6.1;2.1;2.6;1.4;-16.7;11810;34960;3
236;13208;31394;20670;45.2;13.3;20.2;17.8;13.6;12.9;8.4;10.5;6.3;28.3;70.3;62;2.5;5.8;29.1;10.5;6.2;2.5;2.4;1.3;-16.1;12140;34240;2.8
237;13405;30743;20850;46.3;13.5;21.4;15.7;14.9;13.1;9.8;9.2;6.1;28.6;70.2;62.1;3;5.1;30.4;8.1;6.5;2.4;2.6;1.5;-15.2;12050;34160;2.8
238;16433;32170;21770;52.9;12.9;14.7;16.6;15.2;15.4;10.5;7.5;7;21.1;59.9;49.1;3;7.8;40.9;15.3;3.9;1.3;1.6;1;-20;11990;42680;3.6
239;14567;30147;19870;42.7;16.3;28.2;21.8;19.8;16;11.2;11.6;9.7;30.3;61.1;51.2;3;6.9;40.1;8.4;5.7;2;2.4;1.3;-15.3;11270;32490;2.9
240;14669;31446;20540;44.3;13.7;21.7;15.9;17.4;14.7;9.1;7.1;6.8;28.6;66.8;59;3;4.8;34.2;9.4;5.5;2.1;2;1.4;-15.9;11910;34150;2.9
241;13587;29652;19840;39.3;13.8;19.8;15.5;16.2;13.2;9.7;13.1;7.7;30.2;64.6;55.6;2.8;6.2;34.8;9.1;6;2.2;2.4;1.4;-14.5;11980;31300;2.6
242;12037;29207;19410;43.6;19.2;33.1;23.7;21.7;17.8;12.6;10.3;8;37.3;68.4;60.9;3.7;3.8;30.2;8;8.3;3.2;3.3;1.8;-14.9;10600;32190;3
243;13547;30975;21660;51.1;13.1;18;17;15;11.6;7.7;7.7;5;26;73.4;67;2.9;3.5;27;10.3;5.8;2.6;1.9;1.3;-16.5;12050;35570;3
244;12614;29933;20830;43.8;9.9;13.4;11.5;10.6;10.7;6.5;7.7;5.6;22.1;71.6;63.2;2.4;6;29;9;5.5;2.8;1.6;1.1;-15.1;13080;32460;2.5
245;13387;28593;20150;41.3;15.5;25;19.9;16;16.2;11.2;14.6;10.1;30.9;58.9;48.2;2.4;8.3;39.2;11.4;5.6;1.9;2.4;1.3;-15.1;11360;33510;2.9
246;13043;29802;19560;42.7;14;23;17;16;14.7;9.3;9.8;7.7;30.8;64.6;57;2.7;4.9;35.3;8.8;5.9;2.2;2.5;1.2;-14.6;11910;30840;2.6
247;14579;31970;20330;47.6;14.6;19.4;17;19;15.4;9.2;11.2;7.6;27;62;51.6;3.1;7.3;36.9;15.9;5.1;1.9;2;1.2;-19.9;11810;39940;3.4
248;13744;29575;20140;46.4;13.9;24.2;18.4;15.8;14.1;9.1;9.6;6.4;29.8;62.6;55.1;2.9;4.6;37.3;10.4;5.7;1.9;2.5;1.3;-16;11860;32900;2.8
249;13843;30919;23850;61;8.3;11.3;9.6;8.7;7.3;7;7.2;5;15.4;78.2;69.3;2.6;6.3;25.6;11.4;3.2;1.6;0.9;0.7;-18.4;13820;40690;2.9
250;13326;29338;19900;37.5;17.6;26;19.6;21.9;18.3;11.5;11.4;10.3;34.2;60;52.9;3.4;3.7;30.8;15.5;6.8;2.2;2.9;1.7;-13.1;10830;32600;3
251;13690;28234;20690;47.6;16.6;25.5;23;20.5;16;10.9;11.2;7.3;29.7;59.1;50.8;2.8;5.5;34.9;17.3;6.3;1.9;2.8;1.6;-17.6;11120;34430;3.1
252;12940;28129;20840;47.6;12.9;22.2;16.5;14.5;14.7;8.3;7.4;6.4;28.3;62.5;53.7;2.8;6;37.7;10.1;5.4;2.3;1.9;1.2;-15.7;12080;33070;2.7
253;13133;28403;21170;48.5;12.8;19.2;14.7;15.9;13.2;8.3;11.6;7.6;27.3;64.5;56;2.7;5.8;37;8.9;5;1.8;2.1;1.1;-15.4;12170;34170;2.8
254;14038;28712;20710;46.5;13.7;20.7;16.3;17.9;15.9;8.9;9.3;8.8;29.1;59.4;49.3;2.4;7.7;41.3;9.9;5.3;1.8;2.4;1.1;-15.9;11920;34440;2.9
255;12704;29092;21000;44.5;10.8;13.8;11.4;11.4;11.4;8;10.7;7.4;23;69.3;60.1;2.7;6.5;31.7;8.5;5.2;2.4;1.8;1;-14.7;12810;32680;2.6
256;12352;27990;16490;30.3;28.5;40.1;37.6;33.8;27;17;12.8;9.1;40.7;63.7;57;3.6;3.1;32.4;4.5;12.6;3.8;5.3;3.5;-13.2;9750;28070;2.9
257;12708;27232;20200;42;14.4;23.4;17;17.1;15.2;9.2;9.4;7.6;32.3;64.7;56.1;2.7;5.9;35.6;7.6;7.1;2.5;2.9;1.7;-15;11670;32480;2.8
258;11729;27583;20030;38.6;11.9;18.5;12.9;13.4;12.3;7.9;8.8;6.5;25.2;69.5;60.6;3;5.9;30;7.8;6.2;3;1.9;1.3;-13.5;12430;30790;2.5
259;12596;27599;19590;40.4;16.7;22.4;22.2;18.9;17.5;11.5;10.9;10;33.1;64.3;57;2.8;4.5;35.8;7.7;6.3;2.3;2.6;1.4;-14.1;11390;31860;2.8
260;12842;27472;21030;47.4;12;17;13.2;15;11.2;8.5;11;6.4;26.4;66.2;56.3;2.9;7;35.2;8.8;5;1.9;2;1.1;-15.2;12310;33110;2.7
261;12756;27917;21450;50.3;13.8;;15.5;17.3;13.6;9.6;9.5;8.4;24.1;71.4;63.5;2.9;5;30.6;10.8;4.5;1.5;1.9;1.1;-17.3;11740;37180;3.2
262;11995;26005;19970;44;16.8;27.9;21.8;19.7;18.4;10.5;9.5;8.4;34.5;63;55;2.7;5.3;36.6;8.9;6.5;2.4;2.5;1.6;-15;11030;32460;2.9
263;11396;26885;19440;39.5;16.4;26.6;20.1;17.7;15.5;11.5;11.3;8.2;35.9;69.4;62.4;2.8;4.2;31.4;6.1;7.6;2.9;3;1.7;-14.5;11410;31190;2.7
264;12067;27034;19090;42.2;20.2;30.6;26.4;26;18.9;13.8;7.8;10.2;39.3;63.3;55;3.4;4.9;35.3;8.3;7.8;2.9;3;1.9;-14.7;10580;31250;3
265;12568;26657;20810;45.8;12.7;18.6;14.5;15.6;14.7;7.9;8;5.3;23.2;63.5;54.3;2.8;6.4;36.7;9.4;6.1;2.1;2.5;1.5;-15.7;12300;35010;2.8
266;12926;28280;21710;51.2;10.6;;12.6;14;10.9;6.5;7.4;6.2;19.3;61.4;52.8;3.5;5.1;40.8;10.1;4.3;1.8;1.5;1;-16.6;12830;35660;2.8
267;11575;25396;21820;50.7;12.1;24.6;17.2;13.2;10.7;8;;5.4;28.4;66.4;58.9;2.6;4.9;33.5;10.8;5.7;2.2;2.2;1.3;-16.4;12270;36000;2.9
268;10848;23999;19670;40.6;17.7;25.6;20.5;20.5;16.8;12.7;15.4;10.1;30.9;65.7;57;3.3;5.4;32.5;9.3;7.4;2.5;3.1;1.8;-14.9;11000;32530;3
269;10441;25001;18710;41.1;21.3;24.8;22.2;24.1;22.4;19;13.1;5.6;34.1;70.3;63.8;4;2.5;28.6;5.6;9.4;3.6;3.4;2.4;-13.9;10270;31140;3
270;10676;25799;20810;48.2;14;19.5;17.1;16.1;14.7;9.3;;6.5;30.2;71;63.3;3.2;4.5;29;9.3;6;2.8;1.9;1.3;-15.3;11840;33620;2.8
271;12000;24914;20530;45.2;14.4;19.4;16.8;16.9;15.4;10.3;13.1;10.3;27;60.4;50.5;2.7;7.2;40.2;10.4;4.6;1.7;1.9;1;-15.6;11700;34490;2.9
272;11128;24442;20750;41.6;12.4;17.9;12.7;13.3;14.4;7.9;12.1;8.2;26.7;67.5;57.4;3.1;7;32.5;8.7;5.7;2.5;2.1;1.1;-14.4;12140;32420;2.7
273;11004;25229;20040;44.8;18.5;29.9;22.1;21.7;18.3;12.6;10.7;9.3;36.7;67.7;60.1;3.1;4.5;32.6;7.1;7.6;2.7;3.1;1.8;-15;10640;33090;3.1
274;10666;24825;20960;48.7;14.9;23.7;18.3;20.4;13.4;8.4;7.9;6.6;30.1;69.2;62.1;2.7;4.4;31.1;9;6.3;2.5;2.4;1.4;-15.6;11620;35020;3
275;11278;24358;19720;44.4;20.5;27.8;29.1;25.6;21.2;15.5;11.5;11.2;35.6;57.5;45.9;3.6;8;39.5;14.4;5.6;2;2.2;1.4;-17;10250;35980;3.5
276;11041;23915;20250;43;14.3;20.9;19.2;17.3;14.8;9.6;8.4;7.3;31.9;63.7;54.7;2.5;6.5;35.4;9.5;6;2.2;2.4;1.4;-14.6;11720;32790;2.8
277;10800;24650;19650;42.3;17.8;24.7;23.6;22;18.3;10.6;9.1;8.7;37.6;67.3;57.5;3.3;6.5;31.7;9;7.2;2.5;3.2;1.5;-15.2;11130;33190;3
278;10775;23723;21390;48.5;11.3;18.4;11.2;11.3;10.5;9.2;12.8;6.3;21.2;72.2;62.1;2.1;8;29;9.8;5.1;2.1;1.9;1.1;-16.1;12620;34890;2.8
279;11015;22840;20410;44;13.9;18.2;16.1;18.1;14.5;10.6;9.7;8.2;27.9;61.1;51.4;2.3;7.4;39;9.4;5.5;1.9;2.4;1.2;-15;11720;33620;2.9
280;10663;23736;20120;44.7;17.3;32;25;23.5;13.3;10.6;9.7;7.9;32.7;64.8;58.7;3.5;2.6;35.2;8;6.4;2.1;2.8;1.5;-14.4;10950;33250;3
