COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;42105;Saint-Héand;CHAR;5
CODGEO;Code géographique;Code géographique;42106;Lentigny;CHAR;5
CODGEO;Code géographique;Code géographique;42107;Saint-Marcellin-en-Forez;CHAR;5
CODGEO;Code géographique;Code géographique;42201;Saint-Romain-le-Puy;CHAR;5
CODGEO;Code géographique;Code géographique;42202;Boën-sur-Lignon;CHAR;5
CODGEO;Code géographique;Code géographique;42203;Pélussin;CHAR;5
CODGEO;Code géographique;Code géographique;42204;Montrond-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;42205;Charlieu;CHAR;5
CODGEO;Code géographique;Code géographique;42206;Feurs;CHAR;5
CODGEO;Code géographique;Code géographique;42401;Montbrison;CHAR;5
CODGEO;Code géographique;Code géographique;42501;Saint-Just-Saint-Rambert;CHAR;5
CODGEO;Code géographique;Code géographique;42502;Roanne;CHAR;5
CODGEO;Code géographique;Code géographique;43101;Dunières;CHAR;5
CODGEO;Code géographique;Code géographique;43102;Tence;CHAR;5
CODGEO;Code géographique;Code géographique;43103;Langeac;CHAR;5
CODGEO;Code géographique;Code géographique;43104;Saint-Just-Malmont;CHAR;5
CODGEO;Code géographique;Code géographique;43105;Saint-Didier-en-Velay;CHAR;5
CODGEO;Code géographique;Code géographique;43201;Yssingeaux;CHAR;5
CODGEO;Code géographique;Code géographique;43202;Brioude;CHAR;5
CODGEO;Code géographique;Code géographique;43203;Sainte-Sigolène;CHAR;5
CODGEO;Code géographique;Code géographique;43301;Monistrol-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;43401;Le Puy-en-Velay;CHAR;5
CODGEO;Code géographique;Code géographique;44101;Boussay;CHAR;5
CODGEO;Code géographique;Code géographique;44102;Sainte-Anne-sur-Brivet;CHAR;5
CODGEO;Code géographique;Code géographique;44103;Paimbœuf;CHAR;5
CODGEO;Code géographique;Code géographique;44104;Mauves-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;44105;Le Pallet;CHAR;5
CODGEO;Code géographique;Code géographique;44106;Prinquiau;CHAR;5
CODGEO;Code géographique;Code géographique;44107;Derval;CHAR;5
CODGEO;Code géographique;Code géographique;44108;Petit-Mars;CHAR;5
CODGEO;Code géographique;Code géographique;44109;Le Bignon;CHAR;5
CODGEO;Code géographique;Code géographique;44110;Saint-Gildas-des-Bois;CHAR;5
CODGEO;Code géographique;Code géographique;44111;Aigrefeuille-sur-Maine;CHAR;5
CODGEO;Code géographique;Code géographique;44112;Vieillevigne;CHAR;5
CODGEO;Code géographique;Code géographique;44113;Nozay;CHAR;5
CODGEO;Code géographique;Code géographique;44114;La Chapelle-des-Marais;CHAR;5
CODGEO;Code géographique;Code géographique;44115;Legé;CHAR;5
CODGEO;Code géographique;Code géographique;44116;Saint-Père-en-Retz;CHAR;5
CODGEO;Code géographique;Code géographique;44117;La Haie-Fouassière;CHAR;5
CODGEO;Code géographique;Code géographique;44118;Port-Saint-Père;CHAR;5
CODGEO;Code géographique;Code géographique;44119;Saint-Lyphard;CHAR;5
CODGEO;Code géographique;Code géographique;44120;Saint-Mars-du-Désert;CHAR;5
CODGEO;Code géographique;Code géographique;44201;Le Pellerin;CHAR;5
CODGEO;Code géographique;Code géographique;44202;Ligné;CHAR;5
CODGEO;Code géographique;Code géographique;44203;Guémené-Penfao;CHAR;5
CODGEO;Code géographique;Code géographique;44204;Missillac;CHAR;5
CODGEO;Code géographique;Code géographique;44205;La Chevrolière;CHAR;5
CODGEO;Code géographique;Code géographique;44206;Saint-Colomban;CHAR;5
CODGEO;Code géographique;Code géographique;44207;Grandchamps-des-Fontaines;CHAR;5
CODGEO;Code géographique;Code géographique;44208;Héric;CHAR;5
CODGEO;Code géographique;Code géographique;44209;Vallons-de-l'Erdre;CHAR;5
CODGEO;Code géographique;Code géographique;44210;La Turballe;CHAR;5
CODGEO;Code géographique;Code géographique;44211;Chaumes-en-Retz;CHAR;5
CODGEO;Code géographique;Code géographique;44212;Geneston;CHAR;5
CODGEO;Code géographique;Code géographique;44213;Sainte-Pazanne;CHAR;5
CODGEO;Code géographique;Code géographique;44214;Herbignac;CHAR;5
CODGEO;Code géographique;Code géographique;44215;Divatte-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;44216;Sucé-sur-Erdre;CHAR;5
CODGEO;Code géographique;Code géographique;44217;Saint-Étienne-de-Montluc;CHAR;5
CODGEO;Code géographique;Code géographique;44218;Machecoul-Saint-Même;CHAR;5
CODGEO;Code géographique;Code géographique;44219;Loireauxence;CHAR;5
CODGEO;Code géographique;Code géographique;44220;Vigneux-de-Bretagne;CHAR;5
CODGEO;Code géographique;Code géographique;44221;Nort-sur-Erdre;CHAR;5
CODGEO;Code géographique;Code géographique;44222;Saint-Philbert-de-Grand-Lieu;CHAR;5
CODGEO;Code géographique;Code géographique;44223;Vallet;CHAR;5
CODGEO;Code géographique;Code géographique;44224;Treillières;CHAR;5
CODGEO;Code géographique;Code géographique;44225;Blain;CHAR;5
CODGEO;Code géographique;Code géographique;44301;Pontchâteau;CHAR;5
CODGEO;Code géographique;Code géographique;44302;Ancenis-Saint-Géréon;CHAR;5
CODGEO;Code géographique;Code géographique;44303;Savenay;CHAR;5
CODGEO;Code géographique;Code géographique;44304;Châteaubriant;CHAR;5
CODGEO;Code géographique;Code géographique;44305;Saint-Julien-de-Concelles;CHAR;5
CODGEO;Code géographique;Code géographique;44306;Pornic;CHAR;5
CODGEO;Code géographique;Code géographique;44601;Saint-Nazaire;CHAR;5
CODGEO;Code géographique;Code géographique;44701;Nantes;CHAR;5
CODGEO;Code géographique;Code géographique;45101;Patay;CHAR;5
CODGEO;Code géographique;Code géographique;45102;Loury;CHAR;5
CODGEO;Code géographique;Code géographique;45103;Chevilly;CHAR;5
CODGEO;Code géographique;Code géographique;45104;Ouzouer-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;45105;Lorris;CHAR;5
CODGEO;Code géographique;Code géographique;45106;Châtillon-Coligny;CHAR;5
CODGEO;Code géographique;Code géographique;45107;Bellegarde-Quiers-sur-Bézonde;CHAR;5
CODGEO;Code géographique;Code géographique;45108;Lailly-en-Val;CHAR;5
CODGEO;Code géographique;Code géographique;45109;Châtillon-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;45110;Traînou;CHAR;5
CODGEO;Code géographique;Code géographique;45111;Puiseaux;CHAR;5
CODGEO;Code géographique;Code géographique;45112;Cléry-Saint-André;CHAR;5
CODGEO;Code géographique;Code géographique;45113;Poilly-lez-Gien;CHAR;5
CODGEO;Code géographique;Code géographique;45114;Sandillon;CHAR;5
CODGEO;Code géographique;Code géographique;45115;Courtenay;CHAR;5
CODGEO;Code géographique;Code géographique;45116;Neuville-aux-Bois;CHAR;5
CODGEO;Code géographique;Code géographique;45201;Ferrières-en-Gâtinais;CHAR;5
CODGEO;Code géographique;Code géographique;45202;Briare;CHAR;5
CODGEO;Code géographique;Code géographique;45203;Fay-aux-Loges;CHAR;5
CODGEO;Code géographique;Code géographique;45204;Chaingy;CHAR;5
CODGEO;Code géographique;Code géographique;45205;La Ferté-Saint-Aubin;CHAR;5
CODGEO;Code géographique;Code géographique;45206;Beaugency;CHAR;5
CODGEO;Code géographique;Code géographique;45207;Pithiviers;CHAR;5
CODGEO;Code géographique;Code géographique;45208;Meung-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;45209;Jargeau;CHAR;5
CODGEO;Code géographique;Code géographique;45210;Châteauneuf-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;45301;Sully-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;45302;Gien;CHAR;5
CODGEO;Code géographique;Code géographique;45501;Montargis;CHAR;5
CODGEO;Code géographique;Code géographique;45701;Orléans;CHAR;5
CODGEO;Code géographique;Code géographique;46101;Luzech;CHAR;5
CODGEO;Code géographique;Code géographique;46102;Prayssac;CHAR;5
CODGEO;Code géographique;Code géographique;46103;Gramat;CHAR;5
CODGEO;Code géographique;Code géographique;46104;Souillac;CHAR;5
CODGEO;Code géographique;Code géographique;46105;Saint-Céré;CHAR;5
CODGEO;Code géographique;Code géographique;46106;Biars-sur-Cère;CHAR;5
CODGEO;Code géographique;Code géographique;46107;Gourdon;CHAR;5
CODGEO;Code géographique;Code géographique;46301;Figeac;CHAR;5
CODGEO;Code géographique;Code géographique;46401;Cahors;CHAR;5
CODGEO;Code géographique;Code géographique;47101;Port-Sainte-Marie;CHAR;5
CODGEO;Code géographique;Code géographique;47102;Layrac;CHAR;5
CODGEO;Code géographique;Code géographique;47103;Gontaud-de-Nogaret;CHAR;5
CODGEO;Code géographique;Code géographique;47104;Casteljaloux;CHAR;5
CODGEO;Code géographique;Code géographique;47105;Aiguillon;CHAR;5
CODGEO;Code géographique;Code géographique;47106;Miramont-de-Guyenne;CHAR;5
CODGEO;Code géographique;Code géographique;47201;Tonneins;CHAR;5
CODGEO;Code géographique;Code géographique;47301;Nérac;CHAR;5
CODGEO;Code géographique;Code géographique;47302;Fumel;CHAR;5
CODGEO;Code géographique;Code géographique;47401;Villeneuve-sur-Lot;CHAR;5
CODGEO;Code géographique;Code géographique;47501;Agen;CHAR;5
CODGEO;Code géographique;Code géographique;48101;Langogne;CHAR;5
CODGEO;Code géographique;Code géographique;48102;La Canourgue;CHAR;5
CODGEO;Code géographique;Code géographique;48103;Saint-Chély-d'Apcher;CHAR;5
CODGEO;Code géographique;Code géographique;48201;Marvejols;CHAR;5
CODGEO;Code géographique;Code géographique;48301;Mende;CHAR;5
CODGEO;Code géographique;Code géographique;49101;La Ménitré;CHAR;5
CODGEO;Code géographique;Code géographique;49102;Cantenay-Épinard;CHAR;5
CODGEO;Code géographique;Code géographique;49103;Ingrandes-Le Fresne sur Loire;CHAR;5
CODGEO;Code géographique;Code géographique;49104;Saint-Christophe-du-Bois;CHAR;5
CODGEO;Code géographique;Code géographique;49105;Bécon-les-Granits;CHAR;5
CODGEO;Code géographique;Code géographique;49106;Candé;CHAR;5
CODGEO;Code géographique;Code géographique;49107;Saint-Lambert-la-Potherie;CHAR;5
CODGEO;Code géographique;Code géographique;49108;Saint-Léger-sous-Cholet;CHAR;5
CODGEO;Code géographique;Code géographique;49109;Seiches-sur-le-Loir;CHAR;5
CODGEO;Code géographique;Code géographique;49110;Trémentines;CHAR;5
CODGEO;Code géographique;Code géographique;49111;Maulévrier;CHAR;5
CODGEO;Code géographique;Code géographique;49112;La Tessoualle;CHAR;5
CODGEO;Code géographique;Code géographique;49113;Vernantes;CHAR;5
CODGEO;Code géographique;Code géographique;49114;Durtal;CHAR;5
CODGEO;Code géographique;Code géographique;49115;Saint-Georges-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;49116;Le May-sur-Èvre;CHAR;5
CODGEO;Code géographique;Code géographique;49117;Montreuil-Bellay;CHAR;5
CODGEO;Code géographique;Code géographique;49118;La Séguinière;CHAR;5
CODGEO;Code géographique;Code géographique;49119;Val d'Erdre-Auxence;CHAR;5
CODGEO;Code géographique;Code géographique;49120;Le Lion-d'Angers;CHAR;5
CODGEO;Code géographique;Code géographique;49201;Rives-du-Loir-en-Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49202;Allonnes;CHAR;5
CODGEO;Code géographique;Code géographique;49203;Longuenée-en-Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49204;Chalonnes-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;49205;Beaufort-en-Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49206;Tiercé;CHAR;5
CODGEO;Code géographique;Code géographique;49207;Montreuil-Juigné;CHAR;5
CODGEO;Code géographique;Code géographique;49208;Lys-Haut-Layon;CHAR;5
CODGEO;Code géographique;Code géographique;49209;Longué-Jumelles;CHAR;5
CODGEO;Code géographique;Code géographique;49210;Gennes-Val-de-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;49211;Les Hauts-d'Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49212;Ombrée d'Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49301;Brissac Loire Aubance;CHAR;5
CODGEO;Code géographique;Code géographique;49302;Doué-en-Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49303;Baugé-en-Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49304;Montrevault-sur-Èvre;CHAR;5
CODGEO;Code géographique;Code géographique;49305;Orée d'Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49306;Segré-en-Anjou Bleu;CHAR;5
CODGEO;Code géographique;Code géographique;49307;Mauges-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;49401;Chemillé-en-Anjou;CHAR;5
CODGEO;Code géographique;Code géographique;49402;Beaupréau-en-Mauges;CHAR;5
CODGEO;Code géographique;Code géographique;49403;Loire-Authion;CHAR;5
CODGEO;Code géographique;Code géographique;49404;Sèvremoine;CHAR;5
CODGEO;Code géographique;Code géographique;49405;Saumur;CHAR;5
CODGEO;Code géographique;Code géographique;49501;Cholet;CHAR;5
CODGEO;Code géographique;Code géographique;49701;Angers;CHAR;5
CODGEO;Code géographique;Code géographique;50101;Montmartin-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;50102;Périers;CHAR;5
CODGEO;Code géographique;Code géographique;50103;Marigny-Le-Lozon;CHAR;5
CODGEO;Code géographique;Code géographique;50104;Ducey-Les Chéris;CHAR;5
CODGEO;Code géographique;Code géographique;50105;Pont-Hébert;CHAR;5
CODGEO;Code géographique;Code géographique;50106;Sourdeval;CHAR;5
CODGEO;Code géographique;Code géographique;50107;Les Pieux;CHAR;5
CODGEO;Code géographique;Code géographique;50108;Mortain-Bocage;CHAR;5
CODGEO;Code géographique;Code géographique;50109;Saint-Vaast-la-Hougue;CHAR;5
CODGEO;Code géographique;Code géographique;50110;La Haye;CHAR;5
CODGEO;Code géographique;Code géographique;50111;Condé-sur-Vire;CHAR;5
CODGEO;Code géographique;Code géographique;50112;Pontorson;CHAR;5
CODGEO;Code géographique;Code géographique;50113;Saint-James;CHAR;5
CODGEO;Code géographique;Code géographique;50114;Bréhal;CHAR;5
CODGEO;Code géographique;Code géographique;50201;Villedieu-les-Poêles-Rouffigny;CHAR;5
CODGEO;Code géographique;Code géographique;50202;Bricquebec-en-Cotentin;CHAR;5
CODGEO;Code géographique;Code géographique;50203;Torigny-les-Villes;CHAR;5
CODGEO;Code géographique;Code géographique;50204;Agon-Coutainville;CHAR;5
CODGEO;Code géographique;Code géographique;50205;Valognes;CHAR;5
CODGEO;Code géographique;Code géographique;50206;Saint-Hilaire-du-Harcouët;CHAR;5
CODGEO;Code géographique;Code géographique;50207;Coutances;CHAR;5
CODGEO;Code géographique;Code géographique;50301;Carentan-les-Marais;CHAR;5
CODGEO;Code géographique;Code géographique;50302;Avranches;CHAR;5
CODGEO;Code géographique;Code géographique;50401;Saint-Lô;CHAR;5
CODGEO;Code géographique;Code géographique;50402;Granville;CHAR;5
CODGEO;Code géographique;Code géographique;50501;Cherbourg-en-Cotentin;CHAR;5
CODGEO;Code géographique;Code géographique;51101;Sarry;CHAR;5
CODGEO;Code géographique;Code géographique;51102;Fère-Champenoise;CHAR;5
CODGEO;Code géographique;Code géographique;51103;Muizon;CHAR;5
CODGEO;Code géographique;Code géographique;51104;Dormans;CHAR;5
CODGEO;Code géographique;Code géographique;51105;Courtisols;CHAR;5
CODGEO;Code géographique;Code géographique;51106;Blancs-Coteaux;CHAR;5
CODGEO;Code géographique;Code géographique;51107;Warmeriville;CHAR;5
CODGEO;Code géographique;Code géographique;51108;Montmirail;CHAR;5
CODGEO;Code géographique;Code géographique;51109;Suippes;CHAR;5
CODGEO;Code géographique;Code géographique;51110;Bazancourt;CHAR;5
CODGEO;Code géographique;Code géographique;51111;Sainte-Menehould;CHAR;5
CODGEO;Code géographique;Code géographique;51112;Sézanne;CHAR;5
CODGEO;Code géographique;Code géographique;51201;Witry-lès-Reims;CHAR;5
CODGEO;Code géographique;Code géographique;51202;Mourmelon-le-Grand;CHAR;5
CODGEO;Code géographique;Code géographique;51203;Fismes;CHAR;5
CODGEO;Code géographique;Code géographique;51204;Aÿ-Champagne;CHAR;5
CODGEO;Code géographique;Code géographique;51301;Vitry-le-François;CHAR;5
CODGEO;Code géographique;Code géographique;51401;Épernay;CHAR;5
CODGEO;Code géographique;Code géographique;51501;Châlons-en-Champagne;CHAR;5
CODGEO;Code géographique;Code géographique;51701;Reims;CHAR;5
CODGEO;Code géographique;Code géographique;52101;La Porte du Der;CHAR;5
CODGEO;Code géographique;Code géographique;52102;Chalindrey;CHAR;5
CODGEO;Code géographique;Code géographique;52103;Wassy;CHAR;5
CODGEO;Code géographique;Code géographique;52104;Nogent;CHAR;5
CODGEO;Code géographique;Code géographique;52201;Joinville;CHAR;5
CODGEO;Code géographique;Code géographique;52202;Langres;CHAR;5
CODGEO;Code géographique;Code géographique;52401;Chaumont;CHAR;5
CODGEO;Code géographique;Code géographique;53101;Saint-Pierre-la-Cour;CHAR;5
CODGEO;Code géographique;Code géographique;53102;Renazé;CHAR;5
CODGEO;Code géographique;Code géographique;53103;Gorron;CHAR;5
CODGEO;Code géographique;Code géographique;53104;Loiron-Ruillé;CHAR;5
CODGEO;Code géographique;Code géographique;53105;Ambrières-les-Vallées;CHAR;5
CODGEO;Code géographique;Code géographique;53106;Villaines-la-Juhel;CHAR;5
CODGEO;Code géographique;Code géographique;53107;Argentré;CHAR;5
CODGEO;Code géographique;Code géographique;53108;Meslay-du-Maine;CHAR;5
CODGEO;Code géographique;Code géographique;53109;Cossé-le-Vivien;CHAR;5
CODGEO;Code géographique;Code géographique;53110;Montsûrs;CHAR;5
CODGEO;Code géographique;Code géographique;53111;L'Huisserie;CHAR;5
CODGEO;Code géographique;Code géographique;53112;Louverné;CHAR;5
CODGEO;Code géographique;Code géographique;53113;Craon;CHAR;5
CODGEO;Code géographique;Code géographique;53201;Ernée;CHAR;5
CODGEO;Code géographique;Code géographique;53202;Bonchamp-lès-Laval;CHAR;5
CODGEO;Code géographique;Code géographique;53203;Évron;CHAR;5
CODGEO;Code géographique;Code géographique;53301;Mayenne;CHAR;5
CODGEO;Code géographique;Code géographique;53302;Château-Gontier-sur-Mayenne;CHAR;5
CODGEO;Code géographique;Code géographique;53501;Laval;CHAR;5
CODGEO;Code géographique;Code géographique;54101;Foug;CHAR;5
CODGEO;Code géographique;Code géographique;54102;Gorcy;CHAR;5
CODGEO;Code géographique;Code géographique;54103;Gondreville;CHAR;5
CODGEO;Code géographique;Code géographique;54104;Rosières-aux-Salines;CHAR;5
CODGEO;Code géographique;Code géographique;54105;Audun-le-Roman;CHAR;5
CODGEO;Code géographique;Code géographique;54106;Valleroy;CHAR;5
CODGEO;Code géographique;Code géographique;54107;Hussigny-Godbrange;CHAR;5
CODGEO;Code géographique;Code géographique;54108;Richardménil;CHAR;5
CODGEO;Code géographique;Code géographique;54109;Pagny-sur-Moselle;CHAR;5
CODGEO;Code géographique;Code géographique;54110;Piennes;CHAR;5
CODGEO;Code géographique;Code géographique;54111;Dieulouard;CHAR;5
CODGEO;Code géographique;Code géographique;54112;Baccarat;CHAR;5
CODGEO;Code géographique;Code géographique;54201;Tucquegnieux;CHAR;5
CODGEO;Code géographique;Code géographique;54202;Longuyon;CHAR;5
CODGEO;Code géographique;Code géographique;54203;Blainville-sur-l'Eau;CHAR;5
CODGEO;Code géographique;Code géographique;54204;Ludres;CHAR;5
CODGEO;Code géographique;Code géographique;54205;Val de Briey;CHAR;5
CODGEO;Code géographique;Code géographique;54301;Jarny;CHAR;5
CODGEO;Code géographique;Code géographique;54302;Neuves-Maisons;CHAR;5
CODGEO;Code géographique;Code géographique;54401;Dombasle-sur-Meurthe;CHAR;5
CODGEO;Code géographique;Code géographique;54402;Lunéville;CHAR;5
CODGEO;Code géographique;Code géographique;54403;Toul;CHAR;5
CODGEO;Code géographique;Code géographique;54404;Pont-à-Mousson;CHAR;5
CODGEO;Code géographique;Code géographique;54405;Longwy (partie française);CHAR;5
CODGEO;Code géographique;Code géographique;54701;Nancy;CHAR;5
CODGEO;Code géographique;Code géographique;55101;Montmédy;CHAR;5
CODGEO;Code géographique;Code géographique;55102;Revigny-sur-Ornain;CHAR;5
CODGEO;Code géographique;Code géographique;55103;Stenay;CHAR;5
CODGEO;Code géographique;Code géographique;55104;Bouligny;CHAR;5
CODGEO;Code géographique;Code géographique;55105;Étain;CHAR;5
CODGEO;Code géographique;Code géographique;55106;Saint-Mihiel;CHAR;5
CODGEO;Code géographique;Code géographique;55201;Commercy;CHAR;5
CODGEO;Code géographique;Code géographique;55202;Ligny-en-Barrois;CHAR;5
CODGEO;Code géographique;Code géographique;55301;Bar-le-Duc;CHAR;5
CODGEO;Code géographique;Code géographique;55401;Verdun;CHAR;5
CODGEO;Code géographique;Code géographique;56101;Saint-Pierre-Quiberon;CHAR;5
CODGEO;Code géographique;Code géographique;56102;Arzon;CHAR;5
CODGEO;Code géographique;Code géographique;56103;Meucon;CHAR;5
CODGEO;Code géographique;Code géographique;56104;Bono;CHAR;5
CODGEO;Code géographique;Code géographique;56105;Josselin;CHAR;5
CODGEO;Code géographique;Code géographique;56106;Le Palais;CHAR;5
CODGEO;Code géographique;Code géographique;56107;Sainte-Anne-d'Auray;CHAR;5
CODGEO;Code géographique;Code géographique;56108;Le Faouët;CHAR;5
CODGEO;Code géographique;Code géographique;56109;Camors;CHAR;5
CODGEO;Code géographique;Code géographique;56110;Merlevenez;CHAR;5
CODGEO;Code géographique;Code géographique;56111;Monterblanc;CHAR;5
CODGEO;Code géographique;Code géographique;56112;Locqueltas;CHAR;5
CODGEO;Code géographique;Code géographique;56113;Noyal-Pontivy;CHAR;5
CODGEO;Code géographique;Code géographique;56114;Sulniac;CHAR;5
CODGEO;Code géographique;Code géographique;56115;Pont-Scorff;CHAR;5
CODGEO;Code géographique;Code géographique;56116;Saint-Nolff;CHAR;5
CODGEO;Code géographique;Code géographique;56117;Gourin;CHAR;5
CODGEO;Code géographique;Code géographique;56118;Landévant;CHAR;5
CODGEO;Code géographique;Code géographique;56119;La Gacilly;CHAR;5
CODGEO;Code géographique;Code géographique;56120;Baden;CHAR;5
CODGEO;Code géographique;Code géographique;56121;Surzur;CHAR;5
CODGEO;Code géographique;Code géographique;56122;Malestroit;CHAR;5
CODGEO;Code géographique;Code géographique;56123;Quiberon;CHAR;5
CODGEO;Code géographique;Code géographique;56201;Muzillac;CHAR;5
CODGEO;Code géographique;Code géographique;56202;Arradon;CHAR;5
CODGEO;Code géographique;Code géographique;56203;Plouhinec;CHAR;5
CODGEO;Code géographique;Code géographique;56204;Grand-Champ;CHAR;5
CODGEO;Code géographique;Code géographique;56205;Plouay;CHAR;5
CODGEO;Code géographique;Code géographique;56206;Elven;CHAR;5
CODGEO;Code géographique;Code géographique;56207;Guer;CHAR;5
CODGEO;Code géographique;Code géographique;56208;Baud;CHAR;5
CODGEO;Code géographique;Code géographique;56209;Ploeren;CHAR;5
CODGEO;Code géographique;Code géographique;56210;Kervignac;CHAR;5
CODGEO;Code géographique;Code géographique;56211;Pluvigner;CHAR;5
CODGEO;Code géographique;Code géographique;56212;Questembert;CHAR;5
CODGEO;Code géographique;Code géographique;56213;Theix-Noyalo;CHAR;5
CODGEO;Code géographique;Code géographique;56214;Languidic;CHAR;5
CODGEO;Code géographique;Code géographique;56215;Locminé;CHAR;5
CODGEO;Code géographique;Code géographique;56216;Sarzeau;CHAR;5
CODGEO;Code géographique;Code géographique;56217;Belz;CHAR;5
CODGEO;Code géographique;Code géographique;56301;Ploërmel;CHAR;5
CODGEO;Code géographique;Code géographique;56302;Guidel;CHAR;5
CODGEO;Code géographique;Code géographique;56303;Riantec-Locmiquélic;CHAR;5
CODGEO;Code géographique;Code géographique;56304;Carnac;CHAR;5
CODGEO;Code géographique;Code géographique;56305;Pontivy;CHAR;5
CODGEO;Code géographique;Code géographique;56401;Hennebont;CHAR;5
CODGEO;Code géographique;Code géographique;56402;Auray;CHAR;5
CODGEO;Code géographique;Code géographique;56501;Vannes;CHAR;5
CODGEO;Code géographique;Code géographique;56601;Lorient;CHAR;5
CODGEO;Code géographique;Code géographique;57101;Mandelbachtal (ALL)-Blies-Guersviller (partie française);CHAR;5
CODGEO;Code géographique;Code géographique;57102;Rouhling;CHAR;5
CODGEO;Code géographique;Code géographique;57103;Tressange;CHAR;5
CODGEO;Code géographique;Code géographique;57104;Amanvillers;CHAR;5
CODGEO;Code géographique;Code géographique;57105;Dudelange (LUX)-Volmerange-les-Mines (partie française);CHAR;5
CODGEO;Code géographique;Code géographique;57106;Basse-Ham;CHAR;5
CODGEO;Code géographique;Code géographique;57107;Metzervisse;CHAR;5
CODGEO;Code géographique;Code géographique;57108;Farschviller;CHAR;5
CODGEO;Code géographique;Code géographique;57109;Diebling;CHAR;5
CODGEO;Code géographique;Code géographique;57110;Aumetz;CHAR;5
CODGEO;Code géographique;Code géographique;57111;Château-Salins;CHAR;5
CODGEO;Code géographique;Code géographique;57112;Porcelette;CHAR;5
CODGEO;Code géographique;Code géographique;57113;Boulange;CHAR;5
CODGEO;Code géographique;Code géographique;57114;Hundling;CHAR;5
CODGEO;Code géographique;Code géographique;57115;Schœneck;CHAR;5
CODGEO;Code géographique;Code géographique;57116;Neufchef;CHAR;5
CODGEO;Code géographique;Code géographique;57117;Alsting;CHAR;5
CODGEO;Code géographique;Code géographique;57118;Verny;CHAR;5
CODGEO;Code géographique;Code géographique;57119;Troisfontaines;CHAR;5
CODGEO;Code géographique;Code géographique;57120;Peltre;CHAR;5
CODGEO;Code géographique;Code géographique;57121;Dieuze;CHAR;5
CODGEO;Code géographique;Code géographique;57122;Puttelange-aux-Lacs;CHAR;5
CODGEO;Code géographique;Code géographique;57123;Fontoy;CHAR;5
CODGEO;Code géographique;Code géographique;57124;Kayl (LUX)-Ottange (partie française);CHAR;5
CODGEO;Code géographique;Code géographique;57125;Courcelles-Chaussy;CHAR;5
CODGEO;Code géographique;Code géographique;57126;Bousse;CHAR;5
CODGEO;Code géographique;Code géographique;57127;Woustviller;CHAR;5
CODGEO;Code géographique;Code géographique;57128;Kleinblittersdorf (ALL)-Grosbliederstroff (partie française);CHAR;5
CODGEO;Code géographique;Code géographique;57129;Rohrbach-lès-Bitche;CHAR;5
CODGEO;Code géographique;Code géographique;57130;Falck;CHAR;5
CODGEO;Code géographique;Code géographique;57131;Longeville-lès-Saint-Avold;CHAR;5
CODGEO;Code géographique;Code géographique;57132;Novéant-sur-Moselle;CHAR;5
CODGEO;Code géographique;Code géographique;57133;Morhange;CHAR;5
CODGEO;Code géographique;Code géographique;57134;Bouzonville;CHAR;5
CODGEO;Code géographique;Code géographique;57135;Sarralbe;CHAR;5
CODGEO;Code géographique;Code géographique;57136;Perl (ALL)-Sierck-les-Bains (partie française);CHAR;5
CODGEO;Code géographique;Code géographique;57201;Bitche;CHAR;5
CODGEO;Code géographique;Code géographique;57202;Ay-sur-Moselle;CHAR;5
CODGEO;Code géographique;Code géographique;57203;Boulay-Moselle;CHAR;5
CODGEO;Code géographique;Code géographique;57204;Phalsbourg;CHAR;5
CODGEO;Code géographique;Code géographique;57205;Marange-Silvange;CHAR;5
CODGEO;Code géographique;Code géographique;57206;Farébersviller;CHAR;5
CODGEO;Code géographique;Code géographique;57207;Hettange-Grande;CHAR;5
CODGEO;Code géographique;Code géographique;57208;Guénange;CHAR;5
CODGEO;Code géographique;Code géographique;57301;Faulquemont;CHAR;5
CODGEO;Code géographique;Code géographique;57302;Sarrebourg;CHAR;5
CODGEO;Code géographique;Code géographique;57303;Creutzwald;CHAR;5
